category,video_id,onset,offset
Helicopter,CVok0hnJLZA,3,10
Helicopter,2siyhxvZpWI,0,10
Helicopter,AB7eCNI2_Ow,0,10
Helicopter,2G3-4D-Mxoo,5,10
Helicopter,EqrMUYD6Ix4,2,8
Helicopter,8gaanZpIl5E,0,10
Helicopter,9ZsdRZcDAk4,8,10
Helicopter,36I3i529AiQ,0,10
Helicopter,A0bmJCe7zbg,4,7
Helicopter,47GfoGWORYU,3,10
Helicopter,5Ze_0ECLLnI,0,6
Helicopter,FK9oTEg-Qms,7,10
Helicopter,6v3UI7HbprE,1,10
Helicopter,-Wr1LEmgz9w,3,10
Helicopter,4mXikhkrUXA,0,10
Helicopter,CDfu5Av44EU,0,10
Helicopter,187cVfWpf6Q,0,10
Helicopter,6B2bI7JRiIU,3,10
Helicopter,ANAGPl7QZ0k,7,10
Helicopter,4m3_sQNLo80,0,10
Helicopter,1ozVekZgpZE,0,10
Helicopter,5RPDLz_RCbE,0,10
Helicopter,FYBpc2RR7aI,0,10
Helicopter,BCyCm2E_GC0,0,3
Helicopter,35FpaXaO6BQ,0,10
Helicopter,2vXlGSNtcn0,0,10
Helicopter,EmvqTIMsWIQ,0,10
Helicopter,3xMSOjiX1pg,2,10
Helicopter,FNKoY0cROHY,0,10
Helicopter,8_Pmym95DbM,0,5
Helicopter,7PJ8lktkdHg,1,3
Helicopter,5IERqRaiWCM,2,10
Helicopter,4-HzUlmVNP0,0,10
Helicopter,BE3D41BsNAU,0,6
Helicopter,Es4dmykoj8Y,0,10
Helicopter,FZGpYL4r4Ho,0,10
Helicopter,4hijHihnKzY,0,10
Helicopter,1HOdVz725U0,0,10
Helicopter,3WAUAEIdzQU,0,10
Helicopter,CLm9FYDRxsA,0,10
Helicopter,-AcwZ-xmAKY,0,10
Helicopter,3rJj2ydeqpM,7,10
Helicopter,CgGGijaRZ30,0,10
Helicopter,8fpT6nvaEw4,0,10
Helicopter,Cw-US2uaOKs,0,10
Helicopter,8MMDd9rzl8o,0,10
Helicopter,ArVDnCbQ6mU,7,10
Helicopter,D_Tb_hVLBkw,7,10
Helicopter,7jZmLlZ7Pxo,6,10
Helicopter,7YsVOrYcW9c,0,9
Helicopter,Fygm03Gw19Y,0,10
Helicopter,0vvHATeHM_U,0,10
Helicopter,BDGpC-SWuz0,0,10
Helicopter,16Ylfk61oag,0,10
Helicopter,1uMyymBV_eU,0,10
Helicopter,5-PEMVaZm10,0,10
Helicopter,7behQn6vykM,4,10
Helicopter,47kDSAP4A_0,0,10
Helicopter,Ery7CcrMD4s,0,10
Helicopter,EmFgN1D2D10,0,10
Helicopter,-MBK7t1sbXk,3,10
Helicopter,5Ay777GyQ2Y,0,10
Helicopter,FjkiiZMeI2k,0,10
Helicopter,7G9Y_TNt_xs,6,10
Helicopter,7BYaHGoCg0g,0,10
Helicopter,EOiAYnxF4fo,3,10
Helicopter,5OowZH6JXAI,0,10
Helicopter,967itZck8sU,0,10
Helicopter,16k-hKzQqKc,0,10
Helicopter,-HZOsrgheYc,0,4
Helicopter,3LqKwILBqKk,2,10
Helicopter,7aWM8cEBVy4,0,4
Helicopter,56FMrkKJ96k,0,10
Helicopter,-gobcCuHQoQ,0,10
Helicopter,EzPcmdRIlSI,0,10
Helicopter,AQh9Zek1q8k,0,10
Helicopter,3mvE_CeH9q0,0,10
Helicopter,D9EnXMToTMw,0,10
Helicopter,C4wisOkrsSM,0,10
Helicopter,8-E3tzyQdN4,1,8
Helicopter,1vw4LB-D2zo,0,10
Helicopter,4HxIyosr-AM,6,8
Helicopter,AavEub0hTD8,0,5
Helicopter,EFqwcSJjHqs,0,10
Helicopter,-pcoDyofmLo,2,10
Helicopter,7L27k3WwjL8,0,10
Helicopter,Fdg3aRYUabY,0,2
Helicopter,CSVLZgWziqI,0,10
Helicopter,4iI6yMSV-cQ,4,9
Helicopter,DrZEPAUwSCg,0,10
Helicopter,0LO5TLbEQzA,0,10
Helicopter,2OeVmkt7p0o,0,10
Helicopter,1pmY5M8h-8A,1,5
Helicopter,1BTrRnoPvnM,0,10
Helicopter,-WyUAnVpexc,0,10
Helicopter,F9-W5ZCxDhs,0,10
Helicopter,DOoxj59sxvM,0,10
Helicopter,6gC-UfM4t98,0,10
Helicopter,FC2dqJhsfx8,0,5
Helicopter,C2A9dIL2ECQ,2,10
Helicopter,AODykrJqBko,0,10
Helicopter,FUJYAhOKzCU,4,10
Helicopter,CCMjMP46j-Y,0,10
Helicopter,-1mhTVA9zqU,0,10
Helicopter,71veX4kAgNc,0,10
Helicopter,DP39sTllcPU,0,10
Helicopter,BJr6qF5aEKs,3,10
Helicopter,07tRPkQBQRg,0,10
Helicopter,6WUhDerByUo,0,10
Helicopter,9fewLloOpjQ,0,10
Helicopter,-tEpMSIHIsY,7,9
Helicopter,E96ur1VuinY,0,10
Helicopter,3Jlf2R6FBRA,0,10
Helicopter,ApqTL3dFTdM,3,10
Helicopter,7iIBkME4bSM,0,10
Helicopter,Fqc_5UqYffI,0,10
Helicopter,D1YtwSPVnP0,0,10
Helicopter,-_G5KZvVCMI,0,10
Helicopter,3jWxZ00D_z0,0,10
Helicopter,F78DbT-liuw,0,10
Helicopter,5ooG19gLD5A,0,10
Helicopter,6OlHuvJR_Dk,0,10
Helicopter,5OGUvwQxWtw,0,10
Helicopter,BLPhHIrPYMk,0,10
Helicopter,77Rgr5p7dtk,0,6
Helicopter,0ZOyJM8b0a0,0,6
Helicopter,5ORpSk5CIWc,0,5
Helicopter,7lREiHMv_GM,0,2
Helicopter,9LDdYvmbnD8,3,6
Helicopter,43IxB0Hz2RA,0,10
Helicopter,BZ4ZWaQRP8E,0,10
Helicopter,6aO0A4cmi9I,0,4
Helicopter,0fdnGzlzzl8,0,10
Helicopter,-sW-B-uUiPA,0,10
Helicopter,1H0fdBjsZHc,0,10
Helicopter,AS_csvqtZng,0,10
Helicopter,8q_vgp0FDhI,0,10
Helicopter,BDDxfr4xf0k,0,10
Helicopter,AKZxerXZ-sw,0,10
Helicopter,0KNggadS53A,0,10
Helicopter,05yvRPwj3Cs,0,6
Helicopter,FUhyWzVd71Y,0,10
Helicopter,AqvhPrthc7k,0,10
Helicopter,5mlkQdadkx0,0,10
Helicopter,EpBw3lXQ5Cg,3,7
Helicopter,7qXlcJBcBPw,0,10
Helicopter,4jffpo1xQ9k,6,10
Helicopter,0knMgMsQ-lY,0,10
Helicopter,CglrQQudK2o,2,9
Helicopter,6U1UM2ehgr0,0,10
Helicopter,9MgFjf90ABQ,0,10
Helicopter,DZPQHyoP8ts,0,10
Helicopter,FXuFWtiLMxg,0,10
Helicopter,EPy49OAZV-4,3,6
Helicopter,9CKK9FTLqRw,0,10
Helicopter,3ZEHgq1o8PI,0,10
Helicopter,2rLgSQ6sLxM,1,10
Helicopter,Fpz0yvhcXBk,0,10
Helicopter,E509105txOk,0,10
Helicopter,4-_S8clAs8w,0,10
"Violin, fiddle",-61v0b2F21A,0,10
"Violin, fiddle",-8t1Nj0WSag,0,10
"Violin, fiddle",-EfnqyyqHuI,0,10
"Violin, fiddle",-JGD51XS0fE,0,7
"Violin, fiddle",-jqZNKleebI,0,10
"Violin, fiddle",0KtFutA2J1M,0,4
"Violin, fiddle",-XJ1i40XSIw,0,10
"Violin, fiddle",04eh7k5xv9A,0,10
"Violin, fiddle",-IsuouQLfPI,0,10
"Violin, fiddle",-QotwZFNJ9Q,0,10
"Violin, fiddle",0XMWF5n00ss,0,10
"Violin, fiddle",-lOf63NuemY,0,10
"Violin, fiddle",-enC8sDhRiE,0,10
"Violin, fiddle",-nllZ47l4uY,0,10
"Violin, fiddle",-EB3pKOHOA0,0,10
"Violin, fiddle",-2ijQCslgj0,0,2
"Violin, fiddle",0IbQ16JuAtM,0,10
"Violin, fiddle",-9yzrE2qMUw,0,10
"Violin, fiddle",-RRCnBd5Qak,0,10
"Violin, fiddle",-Rr7pnVemdc,0,10
"Violin, fiddle",-J1udlCxfrk,0,10
"Violin, fiddle",-X9bMbQzn7E,0,10
"Violin, fiddle",--iY3Bf4hDg,0,10
"Violin, fiddle",-VPnsBcOq7U,0,10
"Violin, fiddle",-sTWUmy-25w,0,10
"Violin, fiddle",07UuUflaslA,0,10
"Violin, fiddle",-EKC_s8NSwM,0,10
"Violin, fiddle",0Ho-1tvLyBI,0,10
"Violin, fiddle",09y9Cjo8qBQ,0,10
"Violin, fiddle",0X0DtfCcjEk,0,10
"Violin, fiddle",-LIq9pGlnTY,0,10
"Violin, fiddle",-tQ_wuruRB4,0,10
"Violin, fiddle",-Ggoa1lqzRg,0,10
"Violin, fiddle",-rdwJtcERb4,0,10
"Violin, fiddle",083JHGTpL2U,0,10
"Violin, fiddle",-Xpu_47M8dE,0,6
"Violin, fiddle",-OuFhaw1uFA,0,10
"Violin, fiddle",-fqWzXRXP7M,0,10
"Violin, fiddle",-6Cd_Prg5Uw,2,10
"Violin, fiddle",08TjRVfGDqQ,0,10
"Violin, fiddle",-9gh1z9_aEM,0,10
"Violin, fiddle",-yPVxHKyqZM,0,10
"Violin, fiddle",0XXfS3LWkRg,0,10
"Violin, fiddle",-G9X4ZlzHTQ,7,10
"Violin, fiddle",-jUK_B8VjcM,1,10
"Violin, fiddle",08EE7Zv2Gf4,0,10
"Violin, fiddle",0U0uwSntM14,1,10
"Violin, fiddle",-GJvu5hr6w4,0,10
"Violin, fiddle",0Og8Oj2RaZw,0,10
"Violin, fiddle",-CscQIBl36Q,0,10
"Violin, fiddle",0Yzy64YAza4,0,10
"Violin, fiddle",01eaWG7hqG4,0,10
"Violin, fiddle",-gFVa6dwSJg,0,10
"Violin, fiddle",026BvXYsIqM,0,10
"Violin, fiddle",-wDLKvx44fA,1,10
"Violin, fiddle",-d8Q6gOeHws,1,10
"Violin, fiddle",0PEMtgW6_mI,0,10
"Violin, fiddle",-SL61Q4vRLg,0,2
"Violin, fiddle",0Fk7a-aiZdM,0,10
"Violin, fiddle",0JNcQYK8a94,0,10
"Violin, fiddle",-l8Ks3BawL4,0,10
"Violin, fiddle",024vJIboFg4,0,10
"Violin, fiddle",0ZfizHq_2g8,0,10
"Violin, fiddle",-BynDAgP_zc,5,7
"Violin, fiddle",0N4aDYt8vmI,0,10
"Violin, fiddle",-ntErCvN1ss,0,10
"Violin, fiddle",-3GWOM3I5LA,0,10
"Violin, fiddle",-280mIOJVUg,0,8
"Violin, fiddle",-7tDh-UQR7Q,0,2
"Violin, fiddle",0-iMdncudHA,0,10
"Violin, fiddle",00srV0nyZtg,2,10
"Violin, fiddle",-TpU0J8vOlk,0,10
"Violin, fiddle",-t25VKop7dg,0,10
"Violin, fiddle",-ZQw6V4dT1o,0,10
"Violin, fiddle",-AbnGnFITGM,0,10
"Violin, fiddle",-3yHOCvKOaQ,0,10
"Violin, fiddle",-hcOpvKXsMI,0,10
"Violin, fiddle",0TWd6DwQRoQ,0,10
"Violin, fiddle",0ODqviTw47E,0,10
"Violin, fiddle",090RykWGyM8,0,10
"Violin, fiddle",0L0hWqQ4mUw,0,10
"Violin, fiddle",-XQuhhINNSM,0,10
"Violin, fiddle",-3GFNPmr0_M,0,10
"Violin, fiddle",-CaG-H32hMg,1,3
"Violin, fiddle",-SmX8cI9ZCE,0,10
"Violin, fiddle",-n0Ely4TkHc,0,8
"Violin, fiddle",-rbiBM9prM8,5,8
"Violin, fiddle",0AZfjBY9tHE,0,10
"Violin, fiddle",04x1a3i5gjs,1,10
"Violin, fiddle",0I9fe2phsiE,0,10
"Violin, fiddle",0R4ILgLLd_o,0,10
"Violin, fiddle",-rdzFTStoNw,0,10
"Violin, fiddle",-yvy9lS5DC4,0,10
"Violin, fiddle",-g0SzbEqZMI,0,10
"Violin, fiddle",-AVRvAlbRIg,0,10
"Violin, fiddle",-uzmhZ24gHM,7,10
"Violin, fiddle",-iWQIRy_CWw,0,10
"Violin, fiddle",-E9YQ_Uhu50,0,10
"Violin, fiddle",0ba56xUvipg,0,10
"Violin, fiddle",-VyEfhE452s,0,10
"Violin, fiddle",0EwidalEnG0,0,10
"Violin, fiddle",0-_8Cj1TtIo,0,10
"Violin, fiddle",0JIcv-DFwYM,0,10
"Violin, fiddle",0M16447BSZI,0,10
"Violin, fiddle",-d_sRt95HmY,0,10
"Violin, fiddle",-0oSwiPKEj8,0,10
"Violin, fiddle",0UNYovC8n9g,0,10
"Violin, fiddle",-HA1YY-tfUo,0,5
"Violin, fiddle",-9_5_2i4igQ,0,10
"Violin, fiddle",-24v8ZteFC8,0,10
"Violin, fiddle",-e96lkRatLc,0,10
"Violin, fiddle",0AIodkLmuII,0,10
"Violin, fiddle",-wcwrkUJwhM,5,10
"Violin, fiddle",-2Z4tIHnFOY,0,10
"Violin, fiddle",-PljzzluWNw,0,10
"Violin, fiddle",0WNy38Xx3kc,0,10
"Violin, fiddle",-_JY_gVLNNQ,0,10
"Violin, fiddle",0IAWblvBM7k,0,10
"Violin, fiddle",05RY2-9-hXU,0,10
"Violin, fiddle",0KKDRvBdWsE,0,10
"Violin, fiddle",0NrmVMah5nU,0,10
"Violin, fiddle",-UYecGJqgBg,0,6
"Violin, fiddle",-nUmTcz7dgQ,0,10
"Violin, fiddle",-lyAiroSiIs,0,10
"Violin, fiddle",-odIm2rNR5M,0,10
"Violin, fiddle",0FYLEr64xxU,0,10
"Violin, fiddle",0ONazqtTC-4,0,10
"Violin, fiddle",06dCAQutFeI,0,10
"Violin, fiddle",-yby37u00N4,0,10
"Violin, fiddle",08iMXjx3IVI,0,10
"Violin, fiddle",-AH16AxvfOk,0,10
"Violin, fiddle",0ENppvcY0Yg,0,6
"Violin, fiddle",0B_OLBFyHnk,0,10
"Violin, fiddle",07PXcxt0VSQ,1,10
"Violin, fiddle",-mDW9a2uO2w,0,10
"Violin, fiddle",-NCD5jfkapA,0,10
"Violin, fiddle",-MV5B1F61gg,0,10
"Violin, fiddle",-VV4ZirEsAc,0,10
"Violin, fiddle",-jX3sWAtiWE,0,10
"Violin, fiddle",-xtiBEc4RUc,0,10
"Violin, fiddle",004KfU7bgyg,0,10
"Violin, fiddle",-fKtsaoyzlQ,0,10
"Violin, fiddle",-XUkTaI-mxc,0,10
"Violin, fiddle",0OSl2IZashI,0,10
"Violin, fiddle",-uF5lFI4yns,0,10
"Violin, fiddle",-NAZ0ixJWF4,0,10
"Violin, fiddle",0Zlz-cu42QA,6,10
"Violin, fiddle",-JqByn7kx3Y,0,10
"Violin, fiddle",-1idZtsYyTc,0,10
"Violin, fiddle",-67UNKFmRLk,7,10
"Violin, fiddle",0YJrISi-lTo,0,10
"Violin, fiddle",-i5p-3d7kFs,0,10
"Violin, fiddle",-Wryg7wUWdo,0,10
"Violin, fiddle",-SQKVtCSRjE,0,10
"Violin, fiddle",-xZwU-M8vsY,0,10
"Violin, fiddle",-Y2sKwI9B9M,0,6
"Violin, fiddle",-hxJwo4l_fM,0,10
"Violin, fiddle",-Qeg1Ni9zJs,0,10
"Violin, fiddle",-lLcUaZt6Vk,0,10
"Violin, fiddle",-Q1CUEeVi6E,0,10
"Violin, fiddle",-M-J1wStU48,0,10
"Violin, fiddle",0FJHNNxsqMY,0,10
"Violin, fiddle",-RHnV8SgISI,0,10
"Violin, fiddle",-ezSL_ZuEg0,0,10
"Violin, fiddle",-YGR7c_L3wQ,0,10
"Violin, fiddle",-utUG50WGeY,3,10
"Violin, fiddle",-zzIzx0M-Xk,0,10
"Violin, fiddle",0XGuKUbGgdk,0,10
"Violin, fiddle",0X0qLl0qk5k,0,10
"Violin, fiddle",-ZX2eVqQizI,0,10
"Violin, fiddle",-2Akp1TIzTs,6,10
"Violin, fiddle",-Ro3d3r00FA,0,10
"Violin, fiddle",-v0Ao_iRee4,0,10
"Violin, fiddle",-6s1gTC8840,0,10
"Violin, fiddle",-pyreSm_sQs,0,10
"Violin, fiddle",-1I7Ku2GAZo,0,10
"Violin, fiddle",-fnxKmxDa9s,0,10
"Violin, fiddle",02BhKBRW_b4,0,10
"Violin, fiddle",-DnjK1sLR2M,5,10
"Violin, fiddle",-hgcF6fF9BU,0,10
"Violin, fiddle",-huGQE06qqM,0,10
"Violin, fiddle",0CzNTEBCTds,0,10
"Violin, fiddle",-skRBLEnyW4,2,7
"Violin, fiddle",-QR7nHlMqhc,0,10
"Violin, fiddle",0Gd5jNxWRTM,0,10
"Violin, fiddle",-lzqscBFCxA,5,7
"Violin, fiddle",0ShszGF-93I,0,3
Flute,-UVOFRthq_c,0,10
Flute,0fB1C972a9s,0,10
Flute,03NQmCrlsyY,0,10
Flute,2CP8TX5HzeU,0,10
Flute,18_CQWcNHr0,0,10
Flute,-oGtiSwccH0,0,10
Flute,-8euC6mQGck,0,10
Flute,1JuleRQgmRo,0,10
Flute,1nEyvqO93kc,0,10
Flute,-xIQ2G2zWfc,0,10
Flute,-cFbJ160-hA,0,10
Flute,0KSq796EsCM,0,10
Flute,-G4PtM_9GWY,0,10
Flute,-e-ZVr_GYO4,0,10
Flute,-3c95C5K-Rs,0,10
Flute,0DyF9qIWY6s,0,10
Flute,03jRqksffAw,0,10
Flute,-7f3Jc2itJ0,0,10
Flute,23Z4Se9i7g8,0,10
Flute,1cXvsBl60l8,0,10
Flute,0HbpWijLnhQ,0,10
Flute,-nkcTTWWn2g,0,10
Flute,0gB3liqZO3Y,0,10
Flute,02rnKVawh0E,0,10
Flute,0mAJOcH2T_Q,0,10
Flute,0GUI0mNURGk,0,10
Flute,-gtGMV1jQNc,0,10
Flute,2EjcbMVMaz4,0,10
Flute,1Q0La5XzFq4,0,10
Flute,-A3b9tZs-eE,0,10
Flute,0XREe1fQLHY,0,10
Flute,-yGno5_ywmA,0,10
Flute,2Bm3Zpeo2JY,0,10
Flute,0d2eiDp3N5k,0,10
Flute,-Mw6aR_FTk0,0,10
Flute,1v4yttojmSI,0,10
Flute,0nF7-MpTtGU,0,10
Flute,0P8acnEXs0Q,0,10
Flute,1-MTST2LHvI,0,10
Flute,-4TJHvjsYrE,0,10
Flute,-GK0GKqrr5c,0,10
Flute,18EtDBfPK_I,0,10
Flute,2JIQ5CHGhn8,0,10
Flute,-h7I-CCgCbQ,0,10
Flute,0BvEqduxKS0,0,10
Flute,0g5nE-8EevA,0,10
Flute,0DPGYHI0VAY,0,10
Flute,0dfquUiWARI,0,10
Flute,-_bm7VDAUo4,5,10
Flute,-9X3h2WLxEo,5,10
Flute,2H5hjd6e-24,0,10
Flute,25G6abiJUc0,0,10
Flute,1jzD31-Vcfk,0,10
Flute,1Gy2t9OSfMU,0,10
Flute,1fioenvrmUQ,0,10
Flute,0VAnPig3WLE,0,10
Flute,-O2NYN9A5I0,0,4
Flute,0gvG0FT2JO4,0,10
Flute,-5MpRM5DfFI,0,10
Flute,0-QEJBXQ-e8,0,10
Flute,0_ixmalQrig,0,10
Flute,1zMxPsTPu9k,0,10
Flute,2KIy7kcFs60,0,10
Flute,1_BLcC4Mr1E,0,10
Flute,2LUiYpPgf74,0,10
Flute,-zTASP2V65Y,0,10
Flute,-_wBqo5pn7U,0,10
Flute,0yeb4WhFTZY,0,10
Flute,1bGlVNcyZTg,0,10
Flute,1Vv9OHA1lPw,0,10
Flute,0WKZxrxHxl0,0,10
Flute,06OMekgtQkM,0,10
Flute,0yc_iBaIIRQ,0,10
Flute,2LEvipyAJp0,0,10
Flute,1dmEcg2xcug,0,10
Flute,0BP5R5ADZko,0,10
Flute,0Joj06p-hNk,0,10
Flute,1bjJ5yKlNwg,0,10
Flute,-oXV2Idhvuw,0,10
Flute,0FoG92UkxIo,0,10
Flute,1BXCEPe0x9Q,0,10
Flute,-BaY2ollfyo,0,10
Flute,0fsbhgjBvmM,0,10
Flute,0JGADbfNJpg,0,10
Flute,07uyW4Y3og0,0,10
Flute,0ev7l1nkxQM,0,10
Flute,-O6JZg_THsc,0,10
Flute,-x6okg0mltw,0,10
Flute,-E1Vroh3yh0,0,10
Flute,1Uy5_ZcBqXY,0,10
Flute,2ADAPGLJJzk,0,10
Flute,0466MKJ7tQk,0,10
Flute,014wEN3qV1E,0,10
Flute,-mHbsc2gctI,0,10
Flute,2GLyeRlmagA,0,10
Flute,-YY2Y0PRp-4,0,10
Flute,-_JY_gVLNNQ,0,10
Flute,-1UKhxopZpk,0,10
Flute,-YmTTXFmlq8,0,10
Flute,1VAkPqd10bg,0,10
Flute,0BeK2AbDt3M,0,10
Flute,-PP5Hx17amY,0,10
Flute,-Fk62y-1WHo,0,10
Flute,20heCbODoEQ,0,10
Flute,-4Y0LjkowqY,0,10
Flute,0-I1-DOC-r8,0,10
Flute,-uwEUd-C0bQ,0,10
Flute,2BjUyKgD-8w,0,10
Flute,-EZa50z-sqw,0,10
Flute,1sjmFJzDG0o,0,10
Flute,0IJtUPRU6BY,0,10
Flute,1vFdPpeld54,0,10
Flute,1t9dIA0lR-k,0,10
Flute,-BTusKdsjjA,0,10
Flute,-rZxQqq2YpU,0,10
Flute,1HJCaZaF_TE,0,10
Flute,0sDQRjQ1fcg,0,10
Flute,1JCAUjzgee8,0,10
Flute,02IujCknWXY,0,10
Flute,0gTirOSN_i4,0,10
Flute,0NDdfOUfupI,0,10
Flute,142TlfBU5PY,0,10
Flute,-QMzUFcZM7w,0,10
Flute,1OcpIkB_Kio,0,10
Flute,0Ptziqr4tBc,0,10
Flute,0LRrqxDqL6s,8,10
Flute,0QHxl_qa77U,0,10
Flute,-EykObuahN0,0,10
Flute,0RIc6mwDRaQ,0,10
Flute,22DapbNwnUY,0,5
Flute,-JUE1yeH0FY,0,10
Flute,-QVO0p4jbho,0,10
Flute,2GnUD9XypV8,0,10
Flute,-HpCjiutVuE,4,10
Flute,00rzcEOCB5U,0,10
Flute,-ub8zdZ6YS8,0,10
Flute,-dKiaWqUJf0,0,10
Flute,-bja0Dc1s7o,0,10
Flute,0p1f15EtJ0Y,6,10
Flute,1ECScX5ai4k,0,5
Flute,02uvuZ2KlJA,0,10
Flute,0B89rImrFoc,0,10
Flute,0RHYjEmz14Q,0,10
Flute,0-SnwMhYG1k,0,10
Flute,1X-GaM6yDjw,0,10
Flute,13ZUFe58LH4,0,10
Flute,-faXMDW9jUw,0,10
Flute,-sfV2dSHbiU,0,10
Flute,-XrLFOaZxa0,0,10
Flute,-OdAfi6xZWM,0,10
Flute,-pn6MtEWQKk,0,10
Flute,19c36lShGlo,0,10
Flute,2187lj8WdCo,0,10
Flute,-jHHCTHxDp4,0,10
Flute,0Yk2jwVJCjk,0,10
Flute,-w6CrjqhlfU,0,10
Flute,11sQB4lQ-VU,0,10
Flute,0KmQB2IFeh8,0,10
Flute,-y1Pkp5n1Ak,0,10
Flute,1e-wZqDtiAM,0,10
Flute,0McmdH07r7w,0,10
Flute,1YAwus2Z5CY,0,5
Flute,-VMucqAakNE,0,10
Flute,0N4yv1wNM5Y,0,10
Flute,04jso9gS26M,0,10
Flute,0bgXSHa41o4,0,10
Flute,-lfNkn9lZt4,0,10
Flute,-CXPQTCphQE,0,10
Flute,1oUnMi52e9Q,5,10
Flute,1mhn6Do2W2o,0,10
Flute,1rCcmrAW9ns,0,10
Flute,0biR8Pad0FQ,0,10
Ukulele,-HRf0jsWypE,0,7
Ukulele,19obIgE_LqM,0,10
Ukulele,1ydZZWtDpz0,7,10
Ukulele,1ce0pV5sgpQ,0,5
Ukulele,16cpSo6bBCE,0,10
Ukulele,1L8VgRiLyIc,0,10
Ukulele,-ydzVCB1oNg,0,10
Ukulele,0YEjsePnwAQ,0,10
Ukulele,-IT9xQaXudA,0,10
Ukulele,1qrOjqPExcA,0,2
Ukulele,0cKUAJ9rr0M,4,10
Ukulele,1MFXSBjJbtM,0,10
Ukulele,2UMJkuaqulA,0,10
Ukulele,00xh5DNtdQ4,0,10
Ukulele,19SU_fqaZek,0,10
Ukulele,0A2v8L5O664,0,10
Ukulele,215zKW1YIr4,0,10
Ukulele,2iInCeXo-7s,0,10
Ukulele,-WHymqVONQA,0,10
Ukulele,1GMx8Gu5h_g,0,10
Ukulele,-nPu25KmQqE,0,10
Ukulele,1IxIvUFJZrw,0,10
Ukulele,-lPBAqIopMo,0,10
Ukulele,1CLOP18zemg,0,4
Ukulele,11jiKbSqv7Y,0,10
Ukulele,-5-B95D085I,0,10
Ukulele,1hZV-4QbK38,0,10
Ukulele,0RiQLalc7pc,0,10
Ukulele,-V9yRz2lBhU,0,10
Ukulele,0M1o_44OS74,0,10
Ukulele,20TX1N4crxk,0,10
Ukulele,2hh_VXjk5JY,0,10
Ukulele,-qKTiVov9NQ,0,10
Ukulele,1QMl0bBsEkc,0,10
Ukulele,2OoJ3Km49EE,0,10
Ukulele,0aOckbqixXs,0,10
Ukulele,-oaBhvdsTls,0,10
Ukulele,0GGGjF6zXfE,0,10
Ukulele,-4WY4R15nmM,0,10
Ukulele,-otTsLHKEh4,0,10
Ukulele,0JtzzBWr08c,0,10
Ukulele,0B_ad6JF4a0,0,10
Ukulele,21Zz69g4M3A,6,10
Ukulele,-SLx_3eTU6k,0,10
Ukulele,2W_KYL2M3Rk,0,10
Ukulele,2fJzHmNKsV0,0,10
Ukulele,1liv1kZx8qM,0,10
Ukulele,-XvNSVqRNHU,0,10
Ukulele,-lFg_rp6QkA,0,10
Ukulele,1sSJ0VII-4s,0,10
Ukulele,0dM1cnXTFEM,0,10
Ukulele,-_hc8mN17g4,0,10
Ukulele,2et7ldOpKs8,0,10
Ukulele,-mMr3S6543A,1,10
Ukulele,1oGivairkgw,0,10
Ukulele,2eieVfdUiuc,0,10
Ukulele,1f-HZ_QFxdQ,0,10
Ukulele,1y2nPnpYUmc,0,10
Ukulele,0YhtMymtVFk,0,10
Ukulele,2R6Ppsd2KpU,0,10
Ukulele,0imJ78XfnRo,0,10
Ukulele,2FVh5eFSiFc,0,10
Ukulele,0qOweC3BsE0,0,10
Ukulele,0h8HxZaX9wQ,0,10
Ukulele,23Tdr37Ko-U,0,10
Ukulele,-F5wSJwBZjU,3,10
Ukulele,0WO9VM3BLNk,0,10
Ukulele,-9Icd-D57Yo,0,10
Ukulele,-rTKkq7PvjA,0,10
Ukulele,1E3Uqu74Mv4,0,10
Ukulele,-wwLSHIxjt4,0,10
Ukulele,-1qyr-IzqKY,0,10
Ukulele,-1oiBXgssuE,0,10
Ukulele,0XGEabNAap4,0,10
Ukulele,05X04m1TyeA,0,10
Ukulele,-gREEONxBkk,0,10
Ukulele,2lE-RWT9T_o,0,10
Ukulele,2V7daNwC7Uw,0,10
Ukulele,09RaG2951nw,0,10
Ukulele,0NwJfHxeDlI,0,10
Ukulele,12UDDOv3bY8,0,6
Ukulele,0jUHZaxNets,0,10
Ukulele,2BVX5lYZvLQ,0,10
Ukulele,22uG6UXQBsQ,6,10
Ukulele,0YuZfSygbf8,0,10
Ukulele,2qQ7lCLDnxU,0,10
Ukulele,1DREQo2-CLQ,0,10
Ukulele,0qMHkYM6ZtI,0,10
Ukulele,1Yha-cJ83vs,0,10
Ukulele,2dmQtVvi3fg,0,10
Ukulele,07aML2ZU52M,0,10
Ukulele,0rIKtjveTik,0,10
Ukulele,-vZf-9zRto4,0,10
Ukulele,0OAP5Vq_NQM,8,10
Ukulele,13mhIKgw118,0,10
Ukulele,1vu3rEPmUiA,0,10
Ukulele,02ybUyAOt-M,0,10
Ukulele,2Z05Dcg_PlA,0,10
Ukulele,2NOd2l2d5to,0,10
Ukulele,-r3_dzCQbVw,0,10
Ukulele,29FQeL_EIjc,7,10
Ukulele,2p9L2wSE6tk,2,10
Ukulele,1iSTc1dg69I,0,10
Ukulele,-Ciz5Qz9-xw,0,10
Ukulele,2DqzoD3m_9o,0,10
Ukulele,-_kWjEk9hCY,0,4
Ukulele,-1NiUjILyBE,0,10
Ukulele,1hx6q-hUWzY,0,10
Ukulele,2hhRZQY2NTE,0,10
Ukulele,-e5vRcXkOVg,0,10
