sample_id,onset,offset,label,new_category,category_name,index
20552,0.0,10.0,241,57,moving with forklift,17866
26035,0.0,6.09,241,57,moving with forklift,22677
6178,0.0,10.0,241,57,moving with forklift,5353
20134,0.0,3.0,241,57,moving with forklift,17525
19060,0.0,10.0,241,57,moving with forklift,16575
8286,0.0,10.0,241,57,moving with forklift,7194
12839,0.0,10.0,241,57,moving with forklift,11192
16425,0.0,10.0,241,57,moving with forklift,14277
17108,1.77,9.99,241,57,moving with forklift,14864
20760,0.0,10.0,241,57,moving with forklift,18049
21522,0.0,10.0,241,57,moving with forklift,18708
5598,2.78,7.22,241,57,moving with forklift,4833
28032,3.84,10.0,241,57,moving with forklift,24414
9998,0.0,10.0,241,57,moving with forklift,8712
21784,2.67,10.0,241,57,moving with forklift,18933
19870,0.0,10.0,241,57,moving with forklift,17295
22921,0.0,10.0,241,57,moving with forklift,19950
25078,0.0,10.0,241,57,moving with forklift,21846
11443,0.0,10.0,241,57,moving with forklift,9967
19288,3.25,10.0,241,57,moving with forklift,16779
14691,0.0,10.0,241,57,moving with forklift,12796
20761,0.0,9.43,241,57,moving with forklift,18050
18194,0.0,3.66,241,57,moving with forklift,15819
20143,0.01,10.0,241,57,moving with forklift,17533
9030,0.0,10.0,241,57,moving with forklift,7838
23334,0.0,10.0,241,57,moving with forklift,20310
235,0.0,10.0,241,57,moving with forklift,190
11880,0.0,10.0,241,57,moving with forklift,10340
9931,2.4,7.61,241,57,moving with forklift,8656
12838,0.0,10.0,241,57,moving with forklift,11191
24059,0.0,10.0,241,57,moving with forklift,20947
17591,0.0,10.0,241,57,moving with forklift,15277
22092,0.01,10.0,241,57,moving with forklift,19201
13085,0.0,10.0,241,57,moving with forklift,11402
20759,0.0,10.0,241,57,moving with forklift,18048
24371,0.0,10.0,241,57,moving with forklift,21227
13658,0.0,10.0,241,57,moving with forklift,11893
9788,1.96,10.0,241,57,moving with forklift,8521
5053,0.0,10.0,241,57,moving with forklift,4371
23975,0.8,9.99,241,57,moving with forklift,20879
22427,0.0,9.41,241,57,moving with forklift,19493
12085,0.0,10.0,241,57,moving with forklift,10516
15716,4.24,10.0,241,57,moving with forklift,13680
16191,0.0,10.0,241,57,moving with forklift,14084
22994,0.0,10.0,241,57,moving with forklift,20011
24853,0.08,6.27,241,57,moving with forklift,21649
20843,0.0,9.99,241,57,moving with forklift,18122
8686,0.0,10.0,241,57,moving with forklift,7544
20145,0.0,10.0,241,57,moving with forklift,17535
10478,0.0,10.0,241,57,moving with forklift,9133
20815,0.0,3.0,241,57,moving with forklift,18097
2792,0.0,10.0,241,57,moving with forklift,2402
6174,0.0,10.0,241,57,moving with forklift,5349
5052,0.0,10.0,241,57,moving with forklift,4370
16072,2.53,9.98,241,57,moving with forklift,13981
19618,3.5,10.0,241,57,moving with forklift,17078
23088,0.0,3.0,241,57,moving with forklift,20092
16477,0.0,10.0,241,57,moving with forklift,14323
7888,1.83,8.16,241,57,moving with forklift,6866
11442,0.0,10.0,241,57,moving with forklift,9966
20748,0.0,7.48,241,57,moving with forklift,18037
21313,0.0,10.0,241,57,moving with forklift,18524
6266,0.0,10.0,241,57,moving with forklift,5434
24369,0.61,10.0,241,57,moving with forklift,21225
22425,0.0,10.0,241,57,moving with forklift,19491
15593,0.0,10.0,241,57,moving with forklift,13585
4995,7.32,9.99,241,57,moving with forklift,4322
27894,1.05,8.95,241,57,moving with forklift,24290
15733,0.0,5.09,241,57,moving with forklift,13695
20551,0.0,10.0,241,57,moving with forklift,17865
49,0.0,10.0,241,57,moving with forklift,45
24529,0.0,10.0,241,57,moving with forklift,21365
11773,0.84,9.16,241,57,moving with forklift,10250
23366,2.57,7.43,241,57,moving with forklift,20337
23108,0.0,10.0,241,57,moving with forklift,20106
23723,0.0,10.0,241,57,moving with forklift,20650
11646,0.0,2.56,241,57,moving with forklift,10141
6175,0.0,4.24,241,57,moving with forklift,5350
8682,0.0,10.0,241,57,moving with forklift,7540
16418,0.0,10.0,241,57,moving with forklift,14271
22095,0.0,10.0,241,57,moving with forklift,19204
20553,0.0,10.0,241,57,moving with forklift,17867
22426,0.0,10.0,241,57,moving with forklift,19492
1812,0.07,3.96,241,57,moving with forklift,1524
28002,3.73,6.27,241,57,moving with forklift,24388
24528,0.0,10.0,241,57,moving with forklift,21364
5004,0.29,9.71,241,57,moving with forklift,4331
21191,0.0,10.0,241,57,moving with forklift,18411
566,1.35,5.37,241,57,moving with forklift,475
13236,2.65,9.68,241,57,moving with forklift,11530
5979,8.15,10.0,241,57,moving with forklift,5183
27947,0.0,9.6,241,57,moving with forklift,24339
17485,0.01,10.0,241,57,moving with forklift,15189
20758,0.07,10.0,241,57,moving with forklift,18047
23335,0.0,10.0,241,57,moving with forklift,20311
15658,0.0,10.0,241,57,moving with forklift,13634
8683,0.0,10.0,241,57,moving with forklift,7541
15592,0.01,10.0,241,57,moving with forklift,13584
14172,1.74,9.99,241,57,moving with forklift,12349
26909,0.0,3.0,241,57,moving with forklift,23431
24370,0.0,10.0,241,57,moving with forklift,21226
9132,0.28,10.0,241,57,moving with forklift,7934
24525,0.0,10.0,241,57,moving with forklift,21361
8685,0.0,10.0,241,57,moving with forklift,7543
6643,0.0,10.0,241,57,moving with forklift,5772
22094,0.0,10.0,241,57,moving with forklift,19203
16881,0.0,10.0,241,57,moving with forklift,14677
6265,0.0,10.0,241,57,moving with forklift,5433
13595,0.0,10.0,241,57,moving with forklift,11842
23725,0.0,10.0,241,57,moving with forklift,20652
16421,0.0,9.54,241,57,moving with forklift,14274
4796,0.0,10.0,241,57,moving with forklift,4147
26081,3.51,10.0,241,57,moving with forklift,22722
23783,0.0,4.96,241,57,moving with forklift,20701
10352,0.0,10.0,241,57,moving with forklift,9025
21523,0.0,10.0,241,57,moving with forklift,18709
21788,3.32,6.67,241,57,moving with forklift,18936
6194,0.0,3.0,241,57,moving with forklift,5367
22402,0.0,10.0,241,57,moving with forklift,19473
27183,3.67,5.88,241,57,moving with forklift,23671
24372,0.0,10.0,241,57,moving with forklift,21228
20842,0.0,10.0,241,57,moving with forklift,18121
3214,0.0,10.0,241,57,moving with forklift,2771
7469,3.5,6.5,241,57,moving with forklift,6506
11185,0.0,6.46,241,57,moving with forklift,9740
26428,0.0,5.24,241,57,moving with forklift,23023
25459,0.19,9.24,241,57,moving with forklift,22167
20909,0.0,10.0,241,57,moving with forklift,18175
17414,0.0,3.0,241,57,moving with forklift,15122
6453,0.0,9.88,241,57,moving with forklift,5605
22093,0.0,10.0,241,57,moving with forklift,19202
16204,0.0,10.0,241,57,moving with forklift,14090
20746,0.0,10.0,241,57,moving with forklift,18035
22392,0.0,10.0,241,57,moving with forklift,19463
22922,0.0,9.25,241,57,moving with forklift,19951
496,8.1,10.0,241,57,moving with forklift,408
11881,0.0,9.99,241,57,moving with forklift,10341
8070,3.97,9.78,241,57,moving with forklift,7013
15512,0.0,10.0,241,57,moving with forklift,13515
234,5.5,10.0,241,57,moving with forklift,189
14690,0.0,10.0,241,57,moving with forklift,12795
11879,8.12,10.0,241,57,moving with forklift,10339
7693,2.71,7.29,241,57,moving with forklift,6697
17590,0.0,10.0,241,57,moving with forklift,15276
10203,4.37,9.99,241,57,moving with forklift,8894
21521,2.64,10.0,241,57,moving with forklift,18707
5981,0.0,10.0,241,57,moving with forklift,5185
25079,0.0,9.34,241,57,moving with forklift,21847
787,0.0,10.0,241,57,moving with forklift,662
19168,0.0,10.0,241,57,moving with forklift,16674
20841,4.45,10.0,241,57,moving with forklift,18120
25513,3.5,10.0,241,57,moving with forklift,22213
12559,0.0,10.0,241,57,moving with forklift,10946
10867,0.0,10.0,241,57,moving with forklift,9472
10354,0.0,10.0,241,57,moving with forklift,9027
14229,0.01,10.0,241,57,moving with forklift,12400
8038,2.36,10.0,241,57,moving with forklift,6984
10524,0.17,10.0,241,57,moving with forklift,9168
788,0.0,10.0,241,57,moving with forklift,663
23789,0.01,9.38,241,57,moving with forklift,20707
23336,0.0,10.0,241,57,moving with forklift,20312
3113,6.68,10.0,241,57,moving with forklift,2682
10490,0.0,10.0,241,57,moving with forklift,9139
18143,0.0,10.0,241,57,moving with forklift,15778
27946,0.41,10.0,241,57,moving with forklift,24338
15560,0.01,10.0,241,57,moving with forklift,13557
26604,0.0,1.34,241,57,moving with forklift,23166
23603,4.12,10.0,241,57,moving with forklift,20548
8270,0.0,10.0,241,57,moving with forklift,7187
7748,3.5,6.5,241,57,moving with forklift,6747
19289,0.0,6.74,241,57,moving with forklift,16780
20745,0.0,10.0,241,57,moving with forklift,18034
20615,0.0,3.0,241,57,moving with forklift,17927
18588,0.0,10.0,241,57,moving with forklift,16147
8287,0.0,10.0,241,57,moving with forklift,7195
7501,0.28,10.0,241,57,moving with forklift,6533
22995,0.0,10.0,241,57,moving with forklift,20012
24356,0.09,10.0,241,57,moving with forklift,21214
4794,0.0,10.0,241,57,moving with forklift,4145
17253,0.0,10.0,241,57,moving with forklift,14987
26426,4.65,10.0,241,57,moving with forklift,23021
20747,0.0,10.0,241,57,moving with forklift,18036
24373,0.0,9.39,241,57,moving with forklift,21229
16417,0.46,10.0,241,57,moving with forklift,14270
14230,0.0,10.0,241,57,moving with forklift,12401
16419,0.0,10.0,241,57,moving with forklift,14272
11664,0.0,10.0,241,57,moving with forklift,10157
10480,0.0,8.02,241,57,moving with forklift,9135
21864,7.22,10.0,241,57,moving with forklift,19005
13086,0.0,9.99,241,57,moving with forklift,11403
28033,0.0,6.16,241,57,moving with forklift,24415
4306,0.0,10.0,241,57,moving with forklift,3718
20744,2.52,10.0,241,57,moving with forklift,18033
9231,0.0,10.0,241,57,moving with forklift,8023
11989,3.41,6.6,241,57,moving with forklift,10435
25524,0.0,10.0,241,57,moving with forklift,22223
11837,0.0,7.85,241,57,moving with forklift,10303
13645,4.41,10.0,305,58,playing table tennis,11880
17719,0.0,10.0,305,58,playing table tennis,15394
3719,0.0,9.06,305,58,playing table tennis,3210
13491,0.0,9.95,305,58,playing table tennis,11748
17145,0.0,10.0,305,58,playing table tennis,14893
2565,0.0,6.22,305,58,playing table tennis,2188
7180,2.7,6.85,305,58,playing table tennis,6239
15224,0.0,10.0,305,58,playing table tennis,13258
24463,0.04,9.96,305,58,playing table tennis,21305
9419,0.0,10.0,305,58,playing table tennis,8177
10672,1.66,6.23,305,58,playing table tennis,9300
2041,0.0,10.0,305,58,playing table tennis,1736
23915,0.0,10.0,305,58,playing table tennis,20826
8515,3.52,10.0,305,58,playing table tennis,7395
24658,1.83,10.0,305,58,playing table tennis,21478
19176,0.0,8.15,305,58,playing table tennis,16682
13919,0.0,10.0,305,58,playing table tennis,12123
3716,0.0,10.0,305,58,playing table tennis,3207
17718,0.0,10.0,305,58,playing table tennis,15393
19697,0.0,10.0,305,58,playing table tennis,17146
207,3.34,6.66,305,58,playing table tennis,165
22219,0.0,3.31,305,58,playing table tennis,19321
22277,4.32,5.68,305,58,playing table tennis,19372
13490,0.0,10.0,305,58,playing table tennis,11747
11499,0.0,1.52,305,58,playing table tennis,10016
25175,3.93,6.07,305,58,playing table tennis,21934
7594,1.91,8.09,305,58,playing table tennis,6616
10525,0.0,10.0,305,58,playing table tennis,9169
20347,3.78,10.0,305,58,playing table tennis,17707
6561,0.0,10.0,305,58,playing table tennis,5699
5567,0.0,10.0,305,58,playing table tennis,4808
21704,0.08,9.98,305,58,playing table tennis,18861
16474,0.0,10.0,305,58,playing table tennis,14320
16472,0.0,10.0,305,58,playing table tennis,14318
9450,0.0,10.0,305,58,playing table tennis,8207
17149,0.0,10.0,305,58,playing table tennis,14897
19175,0.0,10.0,305,58,playing table tennis,16681
26018,0.05,5.54,305,58,playing table tennis,22661
23914,0.0,10.0,305,58,playing table tennis,20825
12194,2.75,7.25,305,58,playing table tennis,10614
22395,2.33,7.67,305,58,playing table tennis,19466
13073,0.0,10.0,305,58,playing table tennis,11390
15101,0.0,10.0,305,58,playing table tennis,13146
9366,4.42,10.0,305,58,playing table tennis,8134
19706,0.01,10.0,305,58,playing table tennis,17155
21834,0.0,10.0,305,58,playing table tennis,18975
23209,0.0,3.97,305,58,playing table tennis,20199
13132,0.0,10.0,305,58,playing table tennis,11440
26310,1.8,9.5,305,58,playing table tennis,22910
18069,0.0,10.0,305,58,playing table tennis,15706
18941,0.0,3.32,305,58,playing table tennis,16472
12290,0.0,3.0,305,58,playing table tennis,10708
2510,0.0,10.0,305,58,playing table tennis,2142
21132,0.0,3.58,305,58,playing table tennis,18356
23114,0.0,8.97,305,58,playing table tennis,20112
25350,0.0,2.22,305,58,playing table tennis,22075
12196,0.0,10.0,305,58,playing table tennis,10616
9368,0.0,10.0,305,58,playing table tennis,8136
16473,0.0,10.0,305,58,playing table tennis,14319
15244,0.0,10.0,305,58,playing table tennis,13276
9367,0.0,10.0,305,58,playing table tennis,8135
11666,3.76,6.24,305,58,playing table tennis,10158
2845,0.0,4.96,305,58,playing table tennis,2446
11364,2.82,9.99,305,58,playing table tennis,9895
14437,5.26,9.07,305,58,playing table tennis,12576
22433,0.0,8.79,305,58,playing table tennis,19499
19214,0.01,10.0,305,58,playing table tennis,16715
17343,0.52,10.0,305,58,playing table tennis,15061
16814,0.0,10.0,305,58,playing table tennis,14630
25251,4.52,8.88,305,58,playing table tennis,21987
25300,0.0,5.19,305,58,playing table tennis,22033
17148,0.0,10.0,305,58,playing table tennis,14896
2966,4.47,6.7,305,58,playing table tennis,2557
25920,4.96,7.88,305,58,playing table tennis,22571
19954,0.0,3.0,305,58,playing table tennis,17368
3820,0.0,7.05,305,58,playing table tennis,3300
12789,0.0,10.0,305,58,playing table tennis,11146
24071,1.0,7.79,305,58,playing table tennis,20957
1959,0.0,4.43,305,58,playing table tennis,1663
4482,2.74,10.0,305,58,playing table tennis,3861
14964,0.0,5.28,305,58,playing table tennis,13029
24625,0.01,5.99,305,58,playing table tennis,21449
23913,0.0,10.0,305,58,playing table tennis,20824
25349,0.0,10.0,305,58,playing table tennis,22074
13252,0.0,10.0,305,58,playing table tennis,11539
12321,2.79,9.99,305,58,playing table tennis,10736
19174,0.0,10.0,305,58,playing table tennis,16680
12197,0.0,10.0,305,58,playing table tennis,10617
26147,0.0,10.0,305,58,playing table tennis,22770
12770,0.0,10.0,305,58,playing table tennis,11128
12195,0.0,10.0,305,58,playing table tennis,10615
17147,0.0,10.0,305,58,playing table tennis,14895
5283,2.12,5.92,305,58,playing table tennis,4558
12678,0.0,10.0,305,58,playing table tennis,11050
26003,2.81,9.99,305,58,playing table tennis,22648
23405,0.0,10.0,305,58,playing table tennis,20372
9370,0.0,5.58,305,58,playing table tennis,8138
25571,0.72,9.27,305,58,playing table tennis,22265
256,0.48,9.52,305,58,playing table tennis,206
12199,0.0,10.0,305,58,playing table tennis,10619
23406,0.0,10.0,305,58,playing table tennis,20373
18491,3.5,6.5,305,58,playing table tennis,16067
17905,1.73,7.56,305,58,playing table tennis,15566
20788,0.0,3.0,305,58,playing table tennis,18077
17146,0.0,10.0,305,58,playing table tennis,14894
15102,0.0,10.0,305,58,playing table tennis,13147
21934,0.0,5.15,305,58,playing table tennis,19057
26648,0.0,4.33,305,58,playing table tennis,23209
5227,2.5,7.5,305,58,playing table tennis,4514
14532,0.01,8.03,305,58,playing table tennis,12659
19173,0.0,10.0,305,58,playing table tennis,16679
4021,0.0,10.0,305,58,playing table tennis,3454
17344,0.0,9.99,305,58,playing table tennis,15062
18210,0.0,3.0,305,58,playing table tennis,15828
18174,0.0,10.0,306,59,playing volleyball,15800
27047,0.0,10.0,306,59,playing volleyball,23554
192,0.0,3.03,306,59,playing volleyball,155
17560,0.0,10.0,306,59,playing volleyball,15249
7288,0.0,10.0,306,59,playing volleyball,6332
11344,2.73,7.27,306,59,playing volleyball,9882
10450,0.0,7.28,306,59,playing volleyball,9114
17559,0.0,10.0,306,59,playing volleyball,15248
16412,0.0,10.0,306,59,playing volleyball,14266
17809,0.0,8.63,306,59,playing volleyball,15477
5146,0.0,4.02,306,59,playing volleyball,4449
17077,2.47,10.0,306,59,playing volleyball,14837
3357,0.0,10.0,306,59,playing volleyball,2894
17558,3.07,10.0,306,59,playing volleyball,15247
27516,3.64,6.36,306,59,playing volleyball,23964
17808,0.0,10.0,306,59,playing volleyball,15476
2015,0.0,10.0,306,59,playing volleyball,1712
17421,0.0,10.0,306,59,playing volleyball,15129
21142,0.0,10.0,306,59,playing volleyball,18364
1423,0.0,10.0,306,59,playing volleyball,1210
3546,0.0,10.0,306,59,playing volleyball,3059
15862,2.79,10.0,306,59,playing volleyball,13812
301,8.59,9.97,306,59,playing volleyball,240
4628,0.0,10.0,306,59,playing volleyball,3993
12800,0.0,10.0,306,59,playing volleyball,11156
18653,0.0,10.0,306,59,playing volleyball,16204
15127,0.01,10.0,306,59,playing volleyball,13171
18594,0.0,10.0,306,59,playing volleyball,16153
2014,0.0,10.0,306,59,playing volleyball,1711
17939,0.0,10.0,306,59,playing volleyball,15596
14472,0.0,4.04,306,59,playing volleyball,12610
26485,0.02,2.03,306,59,playing volleyball,23068
58,0.05,8.26,306,59,playing volleyball,51
25796,4.69,10.0,306,59,playing volleyball,22459
19834,0.0,10.0,306,59,playing volleyball,17261
11381,0.0,10.0,306,59,playing volleyball,9910
15864,0.0,10.0,306,59,playing volleyball,13814
10449,0.0,10.0,306,59,playing volleyball,9113
6966,0.0,10.0,306,59,playing volleyball,6043
17493,0.4,9.59,306,59,playing volleyball,15196
3547,0.0,10.0,306,59,playing volleyball,3060
5496,0.0,10.0,306,59,playing volleyball,4749
20371,0.0,7.83,306,59,playing volleyball,17727
20392,3.62,6.38,306,59,playing volleyball,17745
3360,0.0,1.72,306,59,playing volleyball,2897
3358,0.0,10.0,306,59,playing volleyball,2895
19824,0.88,9.12,306,59,playing volleyball,17251
12799,2.97,10.0,306,59,playing volleyball,11155
11616,2.02,4.98,306,59,playing volleyball,10115
13763,2.44,7.56,306,59,playing volleyball,11989
5495,0.0,10.0,306,59,playing volleyball,4748
17562,0.0,6.93,306,59,playing volleyball,15251
14130,0.0,6.82,306,59,playing volleyball,12312
11452,3.51,6.51,306,59,playing volleyball,9976
27410,1.67,8.34,306,59,playing volleyball,23873
23263,0.0,3.0,306,59,playing volleyball,20246
7534,0.0,10.0,306,59,playing volleyball,6562
15377,2.01,10.0,306,59,playing volleyball,13397
19924,0.0,10.0,306,59,playing volleyball,17340
26790,0.04,5.44,306,59,playing volleyball,23330
9832,0.0,9.74,306,59,playing volleyball,8560
11387,7.46,10.0,306,59,playing volleyball,9916
4718,0.0,10.0,306,59,playing volleyball,4075
6965,0.0,10.0,306,59,playing volleyball,6042
19833,0.0,10.0,306,59,playing volleyball,17260
21141,0.0,10.0,306,59,playing volleyball,18363
10301,0.0,10.0,306,59,playing volleyball,8986
27740,0.0,10.0,306,59,playing volleyball,24157
18297,0.0,10.0,306,59,playing volleyball,15900
205,0.47,2.98,306,59,playing volleyball,164
17067,0.0,2.36,306,59,playing volleyball,14828
8579,0.0,10.0,306,59,playing volleyball,7453
25797,0.0,5.3,306,59,playing volleyball,22460
26713,3.72,6.27,306,59,playing volleyball,23264
7899,2.53,7.47,306,59,playing volleyball,6877
12193,0.0,10.0,306,59,playing volleyball,10613
5017,0.0,7.14,306,59,playing volleyball,4342
1842,0.01,10.0,306,59,playing volleyball,1553
17264,0.0,9.23,306,59,playing volleyball,14996
14556,0.44,10.0,306,59,playing volleyball,12682
13395,0.0,10.0,306,59,playing volleyball,11668
24374,5.3,10.0,306,59,playing volleyball,21230
26106,0.0,6.76,306,59,playing volleyball,22739
14471,0.0,10.0,306,59,playing volleyball,12609
1843,0.0,10.0,306,59,playing volleyball,1554
2017,0.0,10.0,306,59,playing volleyball,1714
9560,0.0,3.56,306,59,playing volleyball,8310
23413,3.98,5.29,306,59,playing volleyball,20380
18593,0.0,10.0,306,59,playing volleyball,16152
2906,5.34,10.0,306,59,playing volleyball,2505
11383,0.0,10.0,306,59,playing volleyball,9912
24159,0.0,3.66,306,59,playing volleyball,21035
18654,0.0,7.67,306,59,playing volleyball,16205
22961,0.0,6.42,306,59,playing volleyball,19981
26567,0.0,10.0,306,59,playing volleyball,23141
10302,0.0,10.0,306,59,playing volleyball,8987
8840,0.0,4.66,306,59,playing volleyball,7677
17069,0.0,10.0,306,59,playing volleyball,14830
8387,0.0,9.82,306,59,playing volleyball,7281
27517,0.0,10.0,306,59,playing volleyball,23965
9444,2.59,7.41,306,59,playing volleyball,8201
7772,2.36,7.64,306,59,playing volleyball,6765
14442,0.0,10.0,306,59,playing volleyball,12580
3001,3.88,6.12,306,59,playing volleyball,2590
9311,0.0,10.0,306,59,playing volleyball,8085
23626,0.0,2.65,306,59,playing volleyball,20570
27312,2.37,7.57,306,59,playing volleyball,23777
18298,0.0,10.0,306,59,playing volleyball,15901
5327,0.0,4.36,306,59,playing volleyball,4597
23320,0.01,10.0,306,59,playing volleyball,20299
26981,0.0,6.6,306,59,playing volleyball,23491
191,0.03,10.0,306,59,playing volleyball,154
8578,0.0,10.0,306,59,playing volleyball,7452
21651,0.0,10.0,306,59,playing volleyball,18824
18299,0.0,10.0,306,59,playing volleyball,15902
22437,0.0,10.0,306,59,playing volleyball,19503
15900,0.05,4.12,306,59,playing volleyball,13839
15863,0.0,10.0,306,59,playing volleyball,13813
17561,0.0,10.0,306,59,playing volleyball,15250
14393,0.0,10.0,306,59,playing volleyball,12537
11388,0.0,7.62,306,59,playing volleyball,9917
17937,0.0,10.0,306,59,playing volleyball,15594
27763,0.0,10.0,306,59,playing volleyball,24176
3000,0.9,9.77,306,59,playing volleyball,2589
11382,0.0,10.0,306,59,playing volleyball,9911
17068,0.0,10.0,306,59,playing volleyball,14829
2157,1.53,10.0,306,59,playing volleyball,1834
14557,0.0,9.56,306,59,playing volleyball,12683
27147,0.0,4.05,306,59,playing volleyball,23639
15866,0.0,10.0,306,59,playing volleyball,13816
7613,0.0,10.0,307,60,playing tennis,6630
18008,0.0,10.0,307,60,playing tennis,15653
14302,0.0,10.0,307,60,playing tennis,12469
21711,0.0,10.0,307,60,playing tennis,18867
14390,0.03,10.0,307,60,playing tennis,12536
12918,0.0,10.0,307,60,playing tennis,11256
16194,0.0,10.0,307,60,playing tennis,14087
18577,0.0,10.0,307,60,playing tennis,16136
24598,0.0,10.0,307,60,playing tennis,21428
6375,0.0,10.0,307,60,playing tennis,5531
210,0.0,10.0,307,60,playing tennis,168
7611,0.0,10.0,307,60,playing tennis,6628
9322,0.0,10.0,307,60,playing tennis,8096
13743,0.0,10.0,307,60,playing tennis,11970
14270,0.0,10.0,307,60,playing tennis,12438
12917,0.0,10.0,307,60,playing tennis,11255
17035,0.0,6.62,307,60,playing tennis,14806
20807,0.0,10.0,307,60,playing tennis,18089
7595,0.0,6.58,307,60,playing tennis,6617
20665,0.0,10.0,307,60,playing tennis,17967
2430,0.08,2.16,307,60,playing tennis,2070
20892,3.34,10.0,307,60,playing tennis,18165
18813,0.0,10.0,307,60,playing tennis,16355
21925,0.01,10.0,307,60,playing tennis,19051
11513,0.0,7.9,307,60,playing tennis,10025
232,0.0,10.0,307,60,playing tennis,187
4596,0.0,10.0,307,60,playing tennis,3961
14520,0.0,10.0,307,60,playing tennis,12648
22992,0.0,10.0,307,60,playing tennis,20009
23720,1.3,9.99,307,60,playing tennis,20647
6284,0.0,10.0,307,60,playing tennis,5448
20663,0.0,10.0,307,60,playing tennis,17965
8885,0.0,10.0,307,60,playing tennis,7715
23389,0.0,10.0,307,60,playing tennis,20356
21264,0.0,10.0,307,60,playing tennis,18477
2616,0.0,9.89,307,60,playing tennis,2236
424,1.99,5.06,307,60,playing tennis,345
3187,2.65,10.0,307,60,playing tennis,2749
2249,0.0,10.0,307,60,playing tennis,1919
3757,0.0,10.0,307,60,playing tennis,3244
15428,0.0,10.0,307,60,playing tennis,13444
10986,3.51,6.48,307,60,playing tennis,9577
23444,0.0,10.0,307,60,playing tennis,20407
2013,0.0,5.16,307,60,playing tennis,1710
14300,0.0,10.0,307,60,playing tennis,12467
9237,1.29,10.0,307,60,playing tennis,8028
25493,0.01,10.0,307,60,playing tennis,22193
14271,0.0,10.0,307,60,playing tennis,12439
4547,0.0,10.0,307,60,playing tennis,3914
9321,0.0,10.0,307,60,playing tennis,8095
18579,0.0,6.82,307,60,playing tennis,16138
17933,0.0,10.0,307,60,playing tennis,15590
3756,0.0,10.0,307,60,playing tennis,3243
20895,0.0,6.66,307,60,playing tennis,18168
17907,0.02,3.39,307,60,playing tennis,15567
13485,0.0,10.0,307,60,playing tennis,11742
2247,0.02,10.0,307,60,playing tennis,1917
25072,0.0,5.74,307,60,playing tennis,21841
14841,0.0,10.0,307,60,playing tennis,12919
208,0.0,10.0,307,60,playing tennis,166
21712,0.0,10.0,307,60,playing tennis,18868
10249,0.0,10.0,307,60,playing tennis,8937
20666,0.0,10.0,307,60,playing tennis,17968
19562,0.0,10.0,307,60,playing tennis,17028
10124,0.0,10.0,307,60,playing tennis,8826
3202,0.0,10.0,307,60,playing tennis,2759
6142,3.07,10.0,307,60,playing tennis,5319
18355,0.0,10.0,307,60,playing tennis,15954
24008,0.0,10.0,307,60,playing tennis,20906
394,0.0,10.0,307,60,playing tennis,318
25494,0.0,10.0,307,60,playing tennis,22194
22991,0.0,10.0,307,60,playing tennis,20008
2248,0.0,10.0,307,60,playing tennis,1918
17932,0.0,10.0,307,60,playing tennis,15589
222,1.44,8.55,307,60,playing tennis,177
12825,0.0,10.0,307,60,playing tennis,11179
2702,0.0,4.03,307,60,playing tennis,2318
16090,0.0,10.0,307,60,playing tennis,13996
20184,0.0,10.0,307,60,playing tennis,17573
14021,0.01,10.0,307,60,playing tennis,12215
6243,0.0,10.0,307,60,playing tennis,5412
13484,0.0,10.0,307,60,playing tennis,11741
13156,0.0,10.0,307,60,playing tennis,11462
24198,5.12,9.62,307,60,playing tennis,21068
21040,0.02,7.06,307,60,playing tennis,18286
6376,0.0,10.0,307,60,playing tennis,5532
21162,0.0,10.0,307,60,playing tennis,18384
6254,0.0,9.94,307,60,playing tennis,5423
3759,0.0,10.0,307,60,playing tennis,3246
18354,0.0,10.0,307,60,playing tennis,15953
14948,3.12,6.88,307,60,playing tennis,13015
3748,0.0,9.61,307,60,playing tennis,3236
12915,0.0,10.0,307,60,playing tennis,11253
14759,0.0,10.0,307,60,playing tennis,12855
2076,0.86,9.15,307,60,playing tennis,1763
20894,0.0,10.0,307,60,playing tennis,18167
20806,0.0,10.0,307,60,playing tennis,18088
8299,0.0,10.0,307,60,playing tennis,7207
3747,0.0,10.0,307,60,playing tennis,3235
22287,0.0,9.98,307,60,playing tennis,19381
4018,0.0,10.0,307,60,playing tennis,3451
9238,0.0,8.71,307,60,playing tennis,8029
21160,0.0,10.0,307,60,playing tennis,18382
15529,0.0,10.0,307,60,playing tennis,13528
3758,0.0,10.0,307,60,playing tennis,3245
14303,0.0,10.0,307,60,playing tennis,12470
18878,0.0,10.0,307,60,playing tennis,16410
211,0.0,5.07,307,60,playing tennis,169
10760,0.0,10.0,307,60,playing tennis,9382
4593,0.0,10.0,307,60,playing tennis,3958
13280,0.0,8.61,307,60,playing tennis,11564
24354,0.09,5.19,307,60,playing tennis,21212
24753,0.0,10.0,307,60,playing tennis,21558
10408,0.0,10.0,307,60,playing tennis,9074
4020,0.0,5.43,307,60,playing tennis,3453
16192,0.0,10.0,307,60,playing tennis,14085
8241,2.69,7.32,307,60,playing tennis,7158
2800,0.0,10.0,307,60,playing tennis,2408
21926,0.0,10.0,307,60,playing tennis,19052
294,0.0,6.99,307,60,playing tennis,234
17931,0.0,10.0,307,60,playing tennis,15588
20255,0.0,3.0,307,60,playing tennis,17629
22769,0.0,10.0,307,60,playing tennis,19814
11075,0.0,10.0,307,60,playing tennis,9656
