sample_id,category_name,onset,offset,label
-JqByn7kx3Y,"Violin, fiddle",0,10,27
0NrmVMah5nU,"Violin, fiddle",0,10,27
-NAZ0ixJWF4,"Violin, fiddle",0,10,27
-0oSwiPKEj8,"Violin, fiddle",0,10,27
-CscQIBl36Q,"Violin, fiddle",0,10,27
-mDW9a2uO2w,"Violin, fiddle",0,10,27
-LIq9pGlnTY,"Violin, fiddle",0,10,27
-yvy9lS5DC4,"Violin, fiddle",0,10,27
-Y2sKwI9B9M,"Violin, fiddle",0,6,27
083JHGTpL2U,"Violin, fiddle",0,10,27
-JGD51XS0fE,"Violin, fiddle",0,7,27
090RykWGyM8,"Violin, fiddle",0,10,27
-Ro3d3r00FA,"Violin, fiddle",0,10,27
-Q1CUEeVi6E,"Violin, fiddle",0,10,27
-X9bMbQzn7E,"Violin, fiddle",0,10,27
09y9Cjo8qBQ,"Violin, fiddle",0,10,27
-6Cd_Prg5Uw,"Violin, fiddle",2,10,27
-n0Ely4TkHc,"Violin, fiddle",0,8,27
0R4ILgLLd_o,"Violin, fiddle",0,10,27
0X0qLl0qk5k,"Violin, fiddle",0,10,27
-RHnV8SgISI,"Violin, fiddle",0,10,27
0ENppvcY0Yg,"Violin, fiddle",0,6,27
-i5p-3d7kFs,"Violin, fiddle",0,10,27
-Qeg1Ni9zJs,"Violin, fiddle",0,10,27
-EKC_s8NSwM,"Violin, fiddle",0,10,27
0XGuKUbGgdk,"Violin, fiddle",0,10,27
-E9YQ_Uhu50,"Violin, fiddle",0,10,27
0L0hWqQ4mUw,"Violin, fiddle",0,10,27
-2Z4tIHnFOY,"Violin, fiddle",0,10,27
-1idZtsYyTc,"Violin, fiddle",0,10,27
0N4aDYt8vmI,"Violin, fiddle",0,10,27
0N4aDYt8vmI,"Violin, fiddle",0,10,0
-fKtsaoyzlQ,"Violin, fiddle",0,10,27
-Wryg7wUWdo,"Violin, fiddle",0,10,27
-uzmhZ24gHM,"Violin, fiddle",7,10,27
-xtiBEc4RUc,"Violin, fiddle",0,10,27
-hgcF6fF9BU,"Violin, fiddle",0,10,27
-6s1gTC8840,"Violin, fiddle",0,10,27
-d_sRt95HmY,"Violin, fiddle",0,10,27
-huGQE06qqM,"Violin, fiddle",0,10,27
0M16447BSZI,"Violin, fiddle",0,10,27
004KfU7bgyg,"Violin, fiddle",0,10,27
-ezSL_ZuEg0,"Violin, fiddle",0,10,27
-XJ1i40XSIw,"Violin, fiddle",0,10,27
-VV4ZirEsAc,"Violin, fiddle",0,10,27
-uF5lFI4yns,"Violin, fiddle",0,10,27
-3GWOM3I5LA,"Violin, fiddle",0,10,27
-GJvu5hr6w4,"Violin, fiddle",0,10,27
-GJvu5hr6w4,"Violin, fiddle",0,10,3
0JIcv-DFwYM,"Violin, fiddle",0,10,27
0FYLEr64xxU,"Violin, fiddle",0,10,27
-3yHOCvKOaQ,"Violin, fiddle",0,10,27
08EE7Zv2Gf4,"Violin, fiddle",0,10,27
-sTWUmy-25w,"Violin, fiddle",0,10,27
0IAWblvBM7k,"Violin, fiddle",0,10,27
05RY2-9-hXU,"Violin, fiddle",0,10,27
0X0DtfCcjEk,"Violin, fiddle",0,10,27
-Ggoa1lqzRg,"Violin, fiddle",0,10,27
-fqWzXRXP7M,"Violin, fiddle",0,10,27
0KKDRvBdWsE,"Violin, fiddle",0,10,27
-ZQw6V4dT1o,"Violin, fiddle",0,10,27
0YJrISi-lTo,"Violin, fiddle",0,10,27
-nUmTcz7dgQ,"Violin, fiddle",0,10,27
-rdwJtcERb4,"Violin, fiddle",0,10,27
-61v0b2F21A,"Violin, fiddle",0,10,27
0UNYovC8n9g,"Violin, fiddle",0,10,27
04eh7k5xv9A,"Violin, fiddle",0,10,27
-ntErCvN1ss,"Violin, fiddle",0,10,27
-SQKVtCSRjE,"Violin, fiddle",0,10,27
0Fk7a-aiZdM,"Violin, fiddle",0,10,27
-TpU0J8vOlk,"Violin, fiddle",0,10,27
04x1a3i5gjs,"Violin, fiddle",1,10,27
-2ijQCslgj0,"Violin, fiddle",0,2,27
0OSl2IZashI,"Violin, fiddle",0,10,27
00srV0nyZtg,"Violin, fiddle",2,10,27
-VPnsBcOq7U,"Violin, fiddle",0,10,27
0AIodkLmuII,"Violin, fiddle",0,10,27
-1I7Ku2GAZo,"Violin, fiddle",0,10,27
07UuUflaslA,"Violin, fiddle",0,10,27
0KtFutA2J1M,"Violin, fiddle",0,4,27
-9_5_2i4igQ,"Violin, fiddle",0,10,27
-9_5_2i4igQ,"Violin, fiddle",0,10,1
-RRCnBd5Qak,"Violin, fiddle",0,10,27
0JNcQYK8a94,"Violin, fiddle",0,10,27
0TWd6DwQRoQ,"Violin, fiddle",0,10,27
--iY3Bf4hDg,"Violin, fiddle",0,10,27
-SL61Q4vRLg,"Violin, fiddle",0,2,27
-rdzFTStoNw,"Violin, fiddle",0,10,27
-l8Ks3BawL4,"Violin, fiddle",0,10,27
-EfnqyyqHuI,"Violin, fiddle",0,10,27
-AbnGnFITGM,"Violin, fiddle",0,10,27
-YGR7c_L3wQ,"Violin, fiddle",0,10,27
-BynDAgP_zc,"Violin, fiddle",5,7,27
-SmX8cI9ZCE,"Violin, fiddle",0,10,27
0CzNTEBCTds,"Violin, fiddle",0,10,27
-24v8ZteFC8,"Violin, fiddle",0,10,27
-lLcUaZt6Vk,"Violin, fiddle",0,10,27
-VyEfhE452s,"Violin, fiddle",0,10,27
0PEMtgW6_mI,"Violin, fiddle",0,10,27
-DnjK1sLR2M,"Violin, fiddle",5,10,27
-NCD5jfkapA,"Violin, fiddle",0,10,27
-d8Q6gOeHws,"Violin, fiddle",1,10,27
026BvXYsIqM,"Violin, fiddle",0,10,27
-lzqscBFCxA,"Violin, fiddle",5,7,27
-odIm2rNR5M,"Violin, fiddle",0,10,27
-gFVa6dwSJg,"Violin, fiddle",0,10,27
-wcwrkUJwhM,"Violin, fiddle",5,10,27
-xZwU-M8vsY,"Violin, fiddle",0,10,27
-3GFNPmr0_M,"Violin, fiddle",0,10,27
0WNy38Xx3kc,"Violin, fiddle",0,10,27
0ONazqtTC-4,"Violin, fiddle",0,10,27
-iWQIRy_CWw,"Violin, fiddle",0,10,27
-7tDh-UQR7Q,"Violin, fiddle",0,2,27
0B_OLBFyHnk,"Violin, fiddle",0,10,27
-lyAiroSiIs,"Violin, fiddle",0,10,27
-t25VKop7dg,"Violin, fiddle",0,10,27
-XQuhhINNSM,"Violin, fiddle",0,10,27
-nllZ47l4uY,"Violin, fiddle",0,10,27
-IsuouQLfPI,"Violin, fiddle",0,10,27
-G9X4ZlzHTQ,"Violin, fiddle",7,10,27
0EwidalEnG0,"Violin, fiddle",0,10,27
-utUG50WGeY,"Violin, fiddle",3,10,27
0U0uwSntM14,"Violin, fiddle",1,10,27
-J1udlCxfrk,"Violin, fiddle",0,10,27
-280mIOJVUg,"Violin, fiddle",0,8,27
0Yzy64YAza4,"Violin, fiddle",0,10,27
-wDLKvx44fA,"Violin, fiddle",1,10,27
0Og8Oj2RaZw,"Violin, fiddle",0,10,27
0-iMdncudHA,"Violin, fiddle",0,10,27
-hcOpvKXsMI,"Violin, fiddle",0,10,27
01eaWG7hqG4,"Violin, fiddle",0,10,27
-QotwZFNJ9Q,"Violin, fiddle",0,10,27
0ZfizHq_2g8,"Violin, fiddle",0,10,27
-e96lkRatLc,"Violin, fiddle",0,10,27
0ba56xUvipg,"Violin, fiddle",0,10,27
0IbQ16JuAtM,"Violin, fiddle",0,10,27
-fnxKmxDa9s,"Violin, fiddle",0,10,27
02BhKBRW_b4,"Violin, fiddle",0,10,27
0Zlz-cu42QA,"Violin, fiddle",6,10,27
-hxJwo4l_fM,"Violin, fiddle",0,10,27
0XMWF5n00ss,"Violin, fiddle",0,10,27
08iMXjx3IVI,"Violin, fiddle",0,10,27
-_JY_gVLNNQ,"Violin, fiddle",0,10,27
-_JY_gVLNNQ,"Violin, fiddle",0,10,12
-g0SzbEqZMI,"Violin, fiddle",0,10,27
-enC8sDhRiE,"Violin, fiddle",0,10,27
-AH16AxvfOk,"Violin, fiddle",0,10,27
07PXcxt0VSQ,"Violin, fiddle",1,10,27
0-_8Cj1TtIo,"Violin, fiddle",0,10,27
-yPVxHKyqZM,"Violin, fiddle",0,10,27
0ShszGF-93I,"Violin, fiddle",0,3,27
0I9fe2phsiE,"Violin, fiddle",0,10,27
0ODqviTw47E,"Violin, fiddle",0,10,27
22DapbNwnUY,Flute,0,5,12
-E1Vroh3yh0,Flute,0,10,12
2EjcbMVMaz4,Flute,0,10,12
-O6JZg_THsc,Flute,0,10,12
-xIQ2G2zWfc,Flute,0,10,12
-sfV2dSHbiU,Flute,0,10,12
1Uy5_ZcBqXY,Flute,0,10,12
2Bm3Zpeo2JY,Flute,0,10,12
1vFdPpeld54,Flute,0,10,12
-Mw6aR_FTk0,Flute,0,10,12
-BTusKdsjjA,Flute,0,10,12
0QHxl_qa77U,Flute,0,10,12
0WKZxrxHxl0,Flute,0,10,12
1rCcmrAW9ns,Flute,0,10,12
19c36lShGlo,Flute,0,10,12
-PP5Hx17amY,Flute,0,10,12
18_CQWcNHr0,Flute,0,10,12
2KIy7kcFs60,Flute,0,10,12
1zMxPsTPu9k,Flute,0,10,12
1X-GaM6yDjw,Flute,0,10,12
0fB1C972a9s,Flute,0,10,12
-zTASP2V65Y,Flute,0,10,12
0RIc6mwDRaQ,Flute,0,10,12
-ub8zdZ6YS8,Flute,0,10,12
0VAnPig3WLE,Flute,0,10,12
02uvuZ2KlJA,Flute,0,10,12
-rZxQqq2YpU,Flute,0,10,12
0DyF9qIWY6s,Flute,0,10,12
2BjUyKgD-8w,Flute,0,10,12
-faXMDW9jUw,Flute,0,10,12
1mhn6Do2W2o,Flute,0,10,12
-mHbsc2gctI,Flute,0,10,12
1_BLcC4Mr1E,Flute,0,10,12
0Joj06p-hNk,Flute,0,10,12
-3c95C5K-Rs,Flute,0,10,12
-Fk62y-1WHo,Flute,0,10,12
0KmQB2IFeh8,Flute,0,10,12
0RHYjEmz14Q,Flute,0,10,12
-O2NYN9A5I0,Flute,0,4,12
02IujCknWXY,Flute,0,10,12
-_JY_gVLNNQ,Flute,0,10,27
-_JY_gVLNNQ,Flute,0,10,12
-XrLFOaZxa0,Flute,0,10,12
-VMucqAakNE,Flute,0,10,12
0B89rImrFoc,Flute,0,10,12
-YmTTXFmlq8,Flute,0,10,12
0_ixmalQrig,Flute,0,10,12
1fioenvrmUQ,Flute,0,10,12
0BvEqduxKS0,Flute,0,10,12
0mAJOcH2T_Q,Flute,0,10,12
-5MpRM5DfFI,Flute,0,10,12
-EykObuahN0,Flute,0,10,12
0KSq796EsCM,Flute,0,10,12
0-I1-DOC-r8,Flute,0,10,12
2GnUD9XypV8,Flute,0,10,12
2CP8TX5HzeU,Flute,0,10,12
2H5hjd6e-24,Flute,0,10,12
-QVO0p4jbho,Flute,0,10,12
-QVO0p4jbho,Flute,0,10,26
0p1f15EtJ0Y,Flute,6,10,12
0yc_iBaIIRQ,Flute,0,10,12
-cFbJ160-hA,Flute,0,10,12
-4Y0LjkowqY,Flute,0,10,12
-e-ZVr_GYO4,Flute,0,10,12
-A3b9tZs-eE,Flute,0,10,12
-h7I-CCgCbQ,Flute,0,10,12
0LRrqxDqL6s,Flute,8,10,12
0NDdfOUfupI,Flute,0,10,12
0nF7-MpTtGU,Flute,0,10,12
2LUiYpPgf74,Flute,0,10,12
1Q0La5XzFq4,Flute,0,10,12
0DPGYHI0VAY,Flute,0,10,12
-gtGMV1jQNc,Flute,0,10,12
-pn6MtEWQKk,Flute,0,10,12
-BaY2ollfyo,Flute,0,10,12
-x6okg0mltw,Flute,0,10,12
-1UKhxopZpk,Flute,0,10,12
20heCbODoEQ,Flute,0,10,12
0dfquUiWARI,Flute,0,10,12
-y1Pkp5n1Ak,Flute,0,10,12
25G6abiJUc0,Flute,0,10,12
0bgXSHa41o4,Flute,0,10,12
-jHHCTHxDp4,Flute,0,10,12
-lfNkn9lZt4,Flute,0,10,12
18EtDBfPK_I,Flute,0,10,12
-4TJHvjsYrE,Flute,0,10,12
-YY2Y0PRp-4,Flute,0,10,12
1VAkPqd10bg,Flute,0,10,12
-7f3Jc2itJ0,Flute,0,10,12
-oGtiSwccH0,Flute,0,10,12
0FoG92UkxIo,Flute,0,10,12
1bjJ5yKlNwg,Flute,0,10,12
-_wBqo5pn7U,Flute,0,10,12
2187lj8WdCo,Flute,0,10,12
-w6CrjqhlfU,Flute,0,10,12
1e-wZqDtiAM,Flute,0,10,12
0sDQRjQ1fcg,Flute,0,10,12
-bja0Dc1s7o,Flute,0,10,12
0466MKJ7tQk,Flute,0,10,12
-oXV2Idhvuw,Flute,0,10,12
014wEN3qV1E,Flute,0,10,12
0BeK2AbDt3M,Flute,0,10,12
0yeb4WhFTZY,Flute,0,10,12
-CXPQTCphQE,Flute,0,10,12
2LEvipyAJp0,Flute,0,10,12
0N4yv1wNM5Y,Flute,0,10,12
-uwEUd-C0bQ,Flute,0,10,12
1t9dIA0lR-k,Flute,0,10,12
1HJCaZaF_TE,Flute,0,10,12
0Ptziqr4tBc,Flute,0,10,12
0ev7l1nkxQM,Flute,0,10,12
1nEyvqO93kc,Flute,0,10,12
1OcpIkB_Kio,Flute,0,10,12
2JIQ5CHGhn8,Flute,0,10,12
0d2eiDp3N5k,Flute,0,10,12
23Z4Se9i7g8,Flute,0,10,12
1Gy2t9OSfMU,Flute,0,10,12
1YAwus2Z5CY,Flute,0,5,12
11sQB4lQ-VU,Flute,0,10,12
-OdAfi6xZWM,Flute,0,10,12
0Yk2jwVJCjk,Flute,0,10,12
-dKiaWqUJf0,Flute,0,10,12
03NQmCrlsyY,Flute,0,10,12
0IJtUPRU6BY,Flute,0,10,12
0biR8Pad0FQ,Flute,0,10,12
2GLyeRlmagA,Flute,0,10,12
0HbpWijLnhQ,Flute,0,10,12
1v4yttojmSI,Flute,0,10,12
-9X3h2WLxEo,Flute,5,10,12
0fsbhgjBvmM,Flute,0,10,12
-JUE1yeH0FY,Flute,0,10,12
-nkcTTWWn2g,Flute,0,10,12
00rzcEOCB5U,Flute,0,10,12
0g5nE-8EevA,Flute,0,10,12
1bGlVNcyZTg,Flute,0,10,12
0GUI0mNURGk,Flute,0,10,12
0McmdH07r7w,Flute,0,10,12
0gTirOSN_i4,Flute,0,10,12
-QMzUFcZM7w,Flute,0,10,12
1-MTST2LHvI,Flute,0,10,12
0h8HxZaX9wQ,Ukulele,0,10,26
29mjClwVi30,Ukulele,0,10,26
1vu3rEPmUiA,Ukulele,0,10,26
0WO9VM3BLNk,Ukulele,0,10,26
07Pzrop9-6k,Ukulele,0,10,26
-mMr3S6543A,Ukulele,1,10,26
-mMr3S6543A,Ukulele,1,10,18
-lFg_rp6QkA,Ukulele,0,10,26
2Z05Dcg_PlA,Ukulele,0,10,26
-QVO0p4jbho,Ukulele,0,10,12
-QVO0p4jbho,Ukulele,0,10,26
1MFXSBjJbtM,Ukulele,0,10,26
1qrOjqPExcA,Ukulele,0,2,26
1IxIvUFJZrw,Ukulele,0,10,26
-Ciz5Qz9-xw,Ukulele,0,10,26
-k_s7yZFmC4,Ukulele,0,10,26
21zzs1O5WkI,Ukulele,0,10,26
-N18nhlehc8,Ukulele,0,10,26
1zTYiYCegfg,Ukulele,0,10,26
1zTYiYCegfg,Ukulele,0,10,18
1oGivairkgw,Ukulele,0,10,26
2qQ7lCLDnxU,Ukulele,0,10,26
19obIgE_LqM,Ukulele,0,10,26
19SU_fqaZek,Ukulele,0,10,26
0f_iTO5t3hU,Ukulele,0,10,26
0f_iTO5t3hU,Ukulele,0,10,3
0f_iTO5t3hU,Ukulele,0,10,18
-r3_dzCQbVw,Ukulele,0,10,26
-qKTiVov9NQ,Ukulele,0,10,26
1vOfe_Fb2N8,Ukulele,0,10,26
1JhuwQD0Jsw,Ukulele,0,10,26
-qzbB9LVew4,Ukulele,0,10,26
-ydzVCB1oNg,Ukulele,0,10,26
-V9yRz2lBhU,Ukulele,0,10,26
-wwLSHIxjt4,Ukulele,0,10,26
2iInCeXo-7s,Ukulele,0,10,26
12UDDOv3bY8,Ukulele,0,6,26
0-AWASt7xeQ,Ukulele,0,10,26
2NOd2l2d5to,Ukulele,0,10,26
1lkzwa4iSmk,Ukulele,0,10,26
-_hc8mN17g4,Ukulele,0,10,26
-rTKkq7PvjA,Ukulele,0,10,26
1toyAZ-12KY,Ukulele,0,10,26
-1oiBXgssuE,Ukulele,0,10,26
0qMHkYM6ZtI,Ukulele,0,10,26
1L8VgRiLyIc,Ukulele,0,10,26
1iSTc1dg69I,Ukulele,0,10,26
1ce0pV5sgpQ,Ukulele,0,5,26
-MKm0TPhKaA,Ukulele,0,10,26
1E3Uqu74Mv4,Ukulele,0,10,26
-1qyr-IzqKY,Ukulele,0,10,26
-1qyr-IzqKY,Ukulele,0,10,0
0XGEabNAap4,Ukulele,0,10,26
0NwJfHxeDlI,Ukulele,0,10,26
23Tdr37Ko-U,Ukulele,0,10,26
00xh5DNtdQ4,Ukulele,0,10,26
2jEiD0jmYsA,Ukulele,0,10,26
20TX1N4crxk,Ukulele,0,10,26
-2JaPqD9rIY,Ukulele,0,10,26
13mhIKgw118,Ukulele,0,10,26
1LuPtkH4vMg,Ukulele,0,10,26
1ydZZWtDpz0,Ukulele,7,10,26
-e5vRcXkOVg,Ukulele,0,10,26
2Y7qqDpdmok,Ukulele,0,10,26
1hZV-4QbK38,Ukulele,0,10,26
0GGGjF6zXfE,Ukulele,0,10,26
2qVuxENcRvw,Ukulele,0,10,26
2qVuxENcRvw,Ukulele,0,10,18
0imJ78XfnRo,Ukulele,0,10,26
-4WY4R15nmM,Ukulele,0,10,26
-_kWjEk9hCY,Ukulele,0,4,26
0FzRCRTeyMQ,Ukulele,0,10,26
2hhRZQY2NTE,Ukulele,0,10,26
2gTs8EasBMU,Ukulele,0,10,26
0QqK0U5u2HQ,Ukulele,0,10,26
0YhtMymtVFk,Ukulele,0,10,26
0wCBtMTf_88,Ukulele,0,10,26
-SLx_3eTU6k,Ukulele,0,10,26
0RiQLalc7pc,Ukulele,0,10,26
-lStxlbxQMo,Ukulele,0,10,26
-XvNSVqRNHU,Ukulele,0,10,26
-WHymqVONQA,Ukulele,0,10,26
-nPu25KmQqE,Ukulele,0,10,26
2BVX5lYZvLQ,Ukulele,0,10,26
07aML2ZU52M,Ukulele,0,10,26
2p9L2wSE6tk,Ukulele,2,10,26
1_xD_7mK7_0,Ukulele,0,10,26
0aOckbqixXs,Ukulele,0,10,26
1mW1stI1nNI,Ukulele,0,10,26
-1NiUjILyBE,Ukulele,0,10,26
2V7daNwC7Uw,Ukulele,0,10,26
-8oNYbn9WHk,Ukulele,0,10,26
1o0xgU4FUj4,Ukulele,8,10,26
-riA9LdxG5k,Ukulele,0,10,26
-6qVa2xwmg0,Ukulele,0,10,26
0rIKtjveTik,Ukulele,0,10,26
2et7ldOpKs8,Ukulele,0,10,26
-8uiE24x91w,Ukulele,0,10,26
-F5wSJwBZjU,Ukulele,3,10,26
-F5wSJwBZjU,Ukulele,3,10,1
2FVh5eFSiFc,Ukulele,0,10,26
2R6Ppsd2KpU,Ukulele,0,10,26
0A2v8L5O664,Ukulele,0,10,26
05X04m1TyeA,Ukulele,0,10,26
2nYtMePHy1o,Ukulele,0,10,26
0JtzzBWr08c,Ukulele,0,10,26
0DVDTCjpZwQ,Ukulele,0,10,26
-nZcEySt5Vs,Ukulele,0,10,26
2-I0oSqmEHQ,Ukulele,0,10,26
2UMJkuaqulA,Ukulele,0,10,26
1QMl0bBsEkc,Ukulele,0,10,26
0B_ad6JF4a0,Ukulele,0,10,26
-HRf0jsWypE,Ukulele,0,7,26
2eieVfdUiuc,Ukulele,0,10,26
2DqzoD3m_9o,Ukulele,0,10,26
1CLOP18zemg,Ukulele,0,4,26
-NKHrtkWz_U,Ukulele,0,10,26
0cKUAJ9rr0M,Ukulele,4,10,26
2W_KYL2M3Rk,Ukulele,0,10,26
0jUHZaxNets,Ukulele,0,10,26
-vZf-9zRto4,Ukulele,0,10,26
2_PLS-BBdEA,Ukulele,0,10,26
-uBucuEllR4,Ukulele,0,10,26
2dmQtVvi3fg,Ukulele,0,10,26
-q2paSVuDuQ,Ukulele,0,10,26
09RaG2951nw,Ukulele,0,10,26
-otTsLHKEh4,Ukulele,0,10,26
28bKSi6GCfE,Ukulele,0,10,26
2BNnBRomt2k,Ukulele,0,10,26
0m233BH8qu0,Ukulele,0,10,26
-lPBAqIopMo,Ukulele,0,10,26
11jiKbSqv7Y,Ukulele,0,10,26
2lE-RWT9T_o,Ukulele,0,10,26
1GMx8Gu5h_g,Ukulele,0,10,26
1DREQo2-CLQ,Ukulele,0,10,26
16eUxQwxxbs,Ukulele,0,10,26
-RZ7_2sErXo,Ukulele,0,10,26
-gREEONxBkk,Ukulele,0,10,26
-gREEONxBkk,Ukulele,0,10,18
1sSJ0VII-4s,Ukulele,0,10,26
Acv5XdRQYUg,Frying (food),0,8,13
621uG1-AkPg,Frying (food),0,4,13
4GNasJv6pKg,Frying (food),0,10,13
A_Ed02Fc8uI,Frying (food),0,10,13
-x849pIf37k,Frying (food),3,5,13
5-P7x4FV4lg,Frying (food),0,10,13
-1IQfWwrPbc,Frying (food),8,10,13
-mNmhJs1pYM,Frying (food),0,10,13
3ZRozrd07kY,Frying (food),0,10,13
6zBQwvfO958,Frying (food),7,10,13
APFTR5YK-X8,Frying (food),0,10,13
2DF8mtDke8k,Frying (food),0,10,13
ARGOH26GlSA,Frying (food),0,10,13
5MfA-Ty5Bug,Frying (food),0,10,13
9woSSMs77wg,Frying (food),0,4,13
42-izEP4vjM,Frying (food),0,10,13
7BrW2OIEGE4,Frying (food),0,10,13
0oUbMWJgokM,Frying (food),0,10,13
24MAv47JAmM,Frying (food),0,2,13
8-wMKTMviuw,Frying (food),0,4,13
-oV1cM-I3gY,Frying (food),0,10,13
9ui9IiwF6w8,Frying (food),0,10,13
6DMX8gljdqU,Frying (food),0,10,13
94P0VLAgTb4,Frying (food),0,10,13
9_HGCP0zg-4,Frying (food),0,10,13
5J603SAj7QM,Frying (food),0,10,13
A90wPQ80DVM,Frying (food),0,10,13
0wQpnBSQ4fY,Frying (food),0,10,13
8EQHKEd5mm4,Frying (food),0,10,13
1pwPeNfpA6g,Frying (food),8,10,13
A_0MlszhCDE,Frying (food),0,3,13
9iGjureW7uE,Frying (food),0,10,13
-ZsmEFtaXQM,Frying (food),0,10,13
3Y-sGqzbkz8,Frying (food),0,10,13
0lEavQUSRO4,Frying (food),0,10,13
0Z4LBWXXRTY,Frying (food),0,10,13
-RIXNh-i88E,Frying (food),0,4,13
Abj_Mr9vSF4,Frying (food),6,10,13
2gSMufsNQKA,Frying (food),8,10,13
9V_qFBGs5yY,Frying (food),0,10,13
4nHPpC6oGn4,Frying (food),0,10,13
0xciMnHCZL0,Frying (food),0,10,13
9vugWX2roX4,Frying (food),0,10,13
4fz0-Kx2oNs,Frying (food),0,10,13
2BNVQn48D04,Frying (food),6,10,13
7g8QoqkTQfw,Frying (food),0,5,13
6nJ9zXqHerc,Frying (food),7,10,13
2nriu-82vFw,Frying (food),6,10,13
0rmCYTGycKw,Frying (food),0,5,13
1X3ab9ycVL0,Frying (food),0,10,13
6YuCa3NAINw,Frying (food),0,10,13
0rtCu7TKQKE,Frying (food),4,10,13
AB5T60I9HJw,Frying (food),3,10,13
1HGzcj92CEE,Frying (food),0,10,13
0WxL3UhsteQ,Frying (food),0,10,13
AIs4gx9RVTs,Frying (food),6,10,13
9xTGSB1Gu5k,Frying (food),0,10,13
6CCjRlDMsnY,Frying (food),0,10,13
1l61QW96UFw,Frying (food),0,4,13
3eNWJ4Hle6Y,Frying (food),0,10,13
37MHj4LvLRU,Frying (food),0,10,13
51luPlswXEU,Frying (food),0,10,13
5K3CYm2u2zA,Frying (food),0,10,13
8-ZLMffhptY,Frying (food),0,10,13
4yx7AdsRAOs,Frying (food),8,10,13
2VjQiwyoO1s,Frying (food),5,7,13
33oINH8AtNI,Frying (food),0,10,13
09x-xol9UY0,Frying (food),0,10,13
9puiKadufhc,Frying (food),5,10,13
63aTkG1grKA,Frying (food),0,3,13
56DAM74mj4o,Frying (food),7,10,13
6_fpAeZMy5c,Frying (food),0,10,13
1GOF_EEeO-0,Frying (food),0,10,13
1pEaiUYTh6s,Frying (food),0,10,13
30JTvMLCV0c,Frying (food),0,10,13
A1vqIG8hUrA,Frying (food),0,10,13
7tvuZhtcHpY,Frying (food),0,5,13
1ERSh8l5-sM,Frying (food),0,2,13
1JXbj4RLpew,Frying (food),0,5,13
6DXtiywoWyQ,Frying (food),0,4,13
2UxOuJUUNYI,Frying (food),2,10,13
8sfcMZ8A3OQ,Frying (food),0,10,13
4Yo_DkHXXjI,Frying (food),0,10,13
A9Y7eG48-ho,Frying (food),3,5,13
1BScYBNc6MA,Frying (food),0,10,13
52Ty3VEN_WE,Frying (food),0,10,13
2itn7f5uqII,Frying (food),5,10,13
AGUsqrscCRc,Frying (food),0,3,13
4dcmUaJWEBA,Frying (food),0,10,13
9TveYVzTCgo,Frying (food),0,5,13
2Ar8YM5zfbs,Frying (food),0,5,13
2EEC4MkIOiI,Frying (food),0,10,13
4cV4T8ACLh8,Frying (food),0,6,13
AL0JokIbyNQ,Frying (food),6,10,13
9pJxCW3gGFE,Frying (food),0,10,13
1U4D63urKlo,Frying (food),0,10,13
2rk3CP0wyTE,Frying (food),0,10,13
9hLropYJdYo,Frying (food),0,10,13
AKYcJugndAU,Frying (food),6,10,13
3vbNr_cSPCs,Frying (food),0,10,13
0hE-lduyMng,Frying (food),0,10,13
9JbcP3y9hYU,Frying (food),0,10,13
4Io5AxwAZLg,Frying (food),0,10,13
4dYGxoFrg_U,Frying (food),0,10,13
8Xdq4cSpwl4,Frying (food),0,10,13
68ijV_btmC0,Frying (food),0,10,13
5XSZ28t3Er4,Frying (food),0,10,13
9YO1aiPy2A4,Frying (food),0,10,13
95Uf4OrIyJ4,Frying (food),0,5,13
-g-eZBsr_3s,Frying (food),0,10,13
51O5P0FfM4s,Frying (food),0,10,13
3KnOOVt148o,Frying (food),7,10,13
5ZQCdVfdGig,Frying (food),0,5,13
8wsrGjVfzQI,Frying (food),0,10,13
6j4AVcAdhEg,Frying (food),5,10,13
5hUK9ubSMZU,Frying (food),5,8,13
ANuRQif18hg,Frying (food),0,10,13
AI5Ws7ORZ4Y,Frying (food),0,10,13
2UZmUuUPqr8,Frying (food),0,10,13
3AZw1zRDdcE,Frying (food),0,2,13
9bQxINhcasI,Frying (food),0,10,13
0cxjMNEbkOo,Frying (food),6,10,13
7pL3UHjTnYw,Frying (food),0,10,13
6cCRuEzXIl8,Frying (food),0,10,13
ADNd5Aj8GOU,Frying (food),0,5,13
923C2xEL-bY,Frying (food),0,10,13
6u27Poa4sFg,Frying (food),0,10,13
6tCRm2ZbFWI,Frying (food),0,10,13
ABBJDDsYT68,Frying (food),0,10,13
1NYJAJXYyNY,Frying (food),0,10,13
21Lcs4vTfL8,Frying (food),0,10,13
97oxHi3qxs8,Frying (food),8,10,13
0ma2BvnQn2o,Frying (food),0,10,13
A3gTZHDTCOY,Frying (food),7,10,13
0PvDZ5t_Ajk,Frying (food),0,10,13
04jA_kRetJY,Frying (food),0,10,13
18ga5cnUrmk,Frying (food),0,10,13
5OZjjLujmW4,Frying (food),0,10,13
0H886ArR4l4,Frying (food),0,10,13
9kMTqmnH0h8,Frying (food),0,2,13
4nv-GOe3h54,Frying (food),0,10,13
1CPfFe_5hyQ,Frying (food),6,10,13
9tKPGdK3U08,Frying (food),0,10,13
2ICT6R4XpG8,Frying (food),0,10,13
3oMfiHn8glc,Frying (food),3,5,13
8s70b3xf7LY,Frying (food),0,10,13
