sample_id,onset,offset,label,new_category,category_name,index,haveBGM
24160,4.96,10.0,81,27,playing erhu,21036,1
28068,0.0,10.0,116,40,train running,24445,1
6817,0.0,10.0,346,74,playing drum,5922,1
21751,0.0,6.7,349,77,playing suona,18905,1
3150,0.0,10.0,348,76,playing piano,2716,1
20201,0.0,10.0,48,11,flying remote control drone,17587,1
27348,0.0,10.0,343,72,plane taking off,23813,1
25049,0.0,10.0,13,4,twisting balloons,21824,1
8199,0.0,5.79,148,46,piercing a balloon,7122,1
10339,0.0,9.95,77,24,having a snowball fight,9014,1
3927,0.0,10.0,120,42,playing melodica,3384,1
15225,3.19,6.81,310,61,skateboarding,13259,1
4940,0.0,5.13,228,52,mowing a lawn,4271,1
3485,0.0,10.0,228,52,mowing a lawn,3013,1
10885,2.7,7.29,104,35,fingerboarding,9489,1
97,0.0,10.0,326,65,diving (sports),83,1
17904,0.0,10.0,99,32,blowing bubbles,15565,1
8147,2.36,10.0,240,56,laser beam welding,7082,1
17096,0.0,10.0,104,35,fingerboarding,14853,1
12835,0.0,10.0,52,13,brushing teeth,11188,1
16415,2.95,7.05,36,9,modifying car,14268,1
4936,0.0,10.0,81,27,playing erhu,4267,1
25800,3.0,10.0,349,77,playing suona,22462,1
27875,0.0,10.0,349,77,playing suona,24271,1
1068,0.0,10.0,349,77,playing suona,891,1
9749,0.0,10.0,54,14,cleaning carpet,8484,1
26032,0.0,6.15,151,47,harvesting crops by machines,22674,1
1537,0.0,10.0,310,61,skateboarding,1299,1
604,0.0,10.0,349,77,playing suona,503,1
19574,0.0,8.41,74,22,milking sheep,17039,1
9050,0.0,10.0,108,38,playing fingerstyle guitar,7857,1
15743,0.01,10.0,55,15,deconstructing a building,13705,1
18980,0.0,8.5,37,10,laser engraving,16510,1
191,0.03,10.0,306,59,playing volleyball,154,1
4246,0.0,10.0,343,72,plane taking off,3662,1
1769,0.0,10.0,60,18,using a jack,1486,1
23706,0.0,3.0,19,6,riding a motorcycle (excluding drifting),20633,1
16773,0.0,10.0,55,15,deconstructing a building,14595,1
5475,0.0,8.6,228,52,mowing a lawn,4729,1
22706,0.0,10.0,54,14,cleaning carpet,19756,1
2380,0.0,10.0,71,21,freeskating,2026,1
5099,1.11,10.0,93,31,playing guqin,4409,1
14932,0.0,10.0,77,24,having a snowball fight,13002,1
15953,0.0,10.0,55,15,deconstructing a building,13882,1
21120,3.94,10.0,322,64,boxing,18347,1
2280,0.0,10.0,4,0,playing flute ,1941,1
16248,0.0,10.0,322,64,boxing,14134,1
8527,0.0,10.0,32,8,washing car ,7407,1
12316,2.4,10.0,199,50,arc welding,10731,1
4287,0.0,10.0,71,21,freeskating,3700,1
25315,0.0,3.0,333,66,practicing archery,22043,1
1788,0.0,10.0,120,42,playing melodica,1503,1
14844,0.0,10.0,71,21,freeskating,12922,1
17009,0.06,10.0,310,61,skateboarding,14785,1
5789,0.0,10.0,19,6,riding a motorcycle (excluding drifting),5010,1
19673,0.02,10.0,76,23,feeding dogs,17125,1
5317,0.0,10.0,334,67,shooting with a slingshot,4588,1
24286,0.0,10.0,106,37,playing djembe,21150,1
23713,3.83,6.18,231,53,cleaning with a robot vacuum,20640,1
4401,0.0,10.0,57,17,scraping putty/cement,3793,1
5426,0.0,10.0,71,21,freeskating,4689,1
11365,3.28,6.72,240,56,laser beam welding,9896,1
19043,0.0,10.0,398,85,setting off fireworks and firecrackers,16562,1
8934,2.0,8.01,312,62,playing badminton,7754,1
2136,0.0,10.0,397,84,clubbing,1816,1
23354,0.0,10.0,360,82,shaving head,20327,1
7482,0.0,10.0,352,78,performing traditional Chinese opera,6518,1
24266,4.16,10.0,358,80,performing a duet,21132,1
17002,4.72,10.0,231,53,cleaning with a robot vacuum,14779,1
4581,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),3947,1
20597,0.0,10.0,334,67,shooting with a slingshot,17909,1
12931,0.0,10.0,342,71,feeding a cat,11269,1
20291,1.7,10.0,235,55,using a vacuum cleaner,17664,1
7355,0.0,10.0,360,82,shaving head,6395,1
27635,3.5,6.5,145,45,baby drinking milk,24060,1
8828,0.0,10.0,84,28,playing hang (instrument),7670,1
15649,0.0,10.0,322,64,boxing,13625,1
7426,1.13,8.87,338,69,scratching on a cat scratching board,6464,1
14332,0.05,10.0,397,84,clubbing,12494,1
1621,0.23,9.94,105,36,using a massage gun,1355,1
8938,1.51,10.0,93,31,playing guqin,7757,1
11573,0.0,10.0,346,74,playing drum,10076,1
27437,4.62,10.0,360,82,shaving head,23895,1
17223,0.0,1.16,338,69,scratching on a cat scratching board,14957,1
7428,7.82,9.99,312,62,playing badminton,6466,1
27559,0.0,10.0,337,68,raining,23997,1
13868,1.3,10.0,235,55,using a vacuum cleaner,12081,1
18266,0.0,10.0,57,17,scraping putty/cement,15877,1
18036,0.0,9.96,145,45,baby drinking milk,15680,1
5694,0.0,10.0,106,37,playing djembe,4922,1
4147,0.0,10.0,312,62,playing badminton,3566,1
1709,0.0,10.0,104,35,fingerboarding,1434,1
14749,0.0,10.0,12,3,carving with hand tools,12846,1
17243,6.69,10.0,148,46,piercing a balloon,14977,1
5623,0.0,9.78,48,11,flying remote control drone,4856,1
12392,3.53,6.47,333,66,practicing archery,10802,1
18438,3.7,6.31,232,54,cleaning a washing machine,16023,1
7235,0.37,1.57,80,26,water truck sprinkling water,6289,1
10231,0.0,10.0,100,33,carving wood,8920,1
6922,0.0,10.0,151,47,harvesting crops by machines,6008,1
4302,0.0,9.65,240,56,laser beam welding,3714,1
4718,0.0,10.0,306,59,playing volleyball,4075,1
18402,0.0,10.0,100,33,carving wood,15997,1
26788,0.0,6.43,49,12,drifting car,23329,1
21965,0.0,8.91,342,71,feeding a cat,19087,1
5090,0.0,10.0,81,27,playing erhu,4401,1
810,4.16,10.0,310,61,skateboarding,681,1
4772,0.0,10.0,102,34,playing hulusi,4125,1
4576,0.0,10.0,116,40,train running,3942,1
12676,1.33,8.68,20,7,cutting with a circular saw,11048,1
6299,4.31,5.69,338,69,scratching on a cat scratching board,5462,1
26172,3.85,10.0,359,81,singing,22792,1
20156,0.01,10.0,360,82,shaving head,17545,1
16267,0.0,10.0,398,85,setting off fireworks and firecrackers,14153,1
17887,2.65,6.82,235,55,using a vacuum cleaner,15550,1
1777,0.0,10.0,120,42,playing melodica,1492,1
19851,0.0,3.0,131,43,practicing equestrianism,17277,1
19588,0.0,10.0,100,33,carving wood,17050,1
13262,0.0,9.94,151,47,harvesting crops by machines,11548,1
13544,6.86,10.0,32,8,washing car ,11795,1
9093,0.0,9.84,100,33,carving wood,7898,1
27966,0.0,10.0,349,77,playing suona,24356,1
24262,4.43,10.0,60,18,using a jack,21131,1
4499,0.0,10.0,322,64,boxing,3875,1
8023,0.0,10.0,57,17,scraping putty/cement,6975,1
25902,0.0,6.12,36,9,modifying car,22557,1
4350,0.0,10.0,148,46,piercing a balloon,3750,1
5019,2.96,10.0,48,11,flying remote control drone,4344,1
21899,0.0,10.0,341,70,panda eating bamboo,19032,1
15046,0.0,10.0,116,40,train running,13101,1
7345,0.0,10.0,5,1,playing bamboo flute ,6385,1
21979,0.0,10.0,36,9,modifying car,19101,1
25088,2.42,7.58,338,69,scratching on a cat scratching board,21856,1
25497,0.01,2.18,36,9,modifying car,22197,1
2511,1.6,10.0,196,49,Playing the cello,2143,1
12012,0.01,10.0,151,47,harvesting crops by machines,10457,1
17757,4.09,10.0,145,45,baby drinking milk,15429,1
8208,6.56,9.56,52,13,brushing teeth,7129,1
26592,0.0,2.12,306,59,playing volleyball,23159,1
23478,1.79,10.0,164,48,jumping rope,20439,1
25462,0.01,10.0,397,84,clubbing,22169,1
5262,0.0,10.0,55,15,deconstructing a building,4539,1
24971,0.0,10.0,359,81,singing,21754,1
1696,0.03,10.0,349,77,playing suona,1421,1
2180,0.86,10.0,347,75,playing mbira,1855,1
6174,0.0,10.0,241,57,moving with forklift,5349,1
23739,0.0,10.0,102,34,playing hulusi,20663,1
7645,0.0,10.0,55,15,deconstructing a building,6660,1
1426,0.0,9.26,49,12,drifting car,1213,1
23173,1.07,10.0,48,11,flying remote control drone,20167,1
19991,0.0,10.0,228,52,mowing a lawn,17400,1
12211,0.0,4.84,352,78,performing traditional Chinese opera,10631,1
1673,1.65,10.0,12,3,carving with hand tools,1398,1
9618,2.49,10.0,148,46,piercing a balloon,8368,1
4843,0.0,10.0,20,7,cutting with a circular saw,4183,1
4922,0.0,10.0,337,68,raining,4255,1
24299,0.0,3.0,13,4,twisting balloons,21163,1
19462,0.0,10.0,231,53,cleaning with a robot vacuum,16939,1
2687,0.78,10.0,78,25,harvesting rice,2304,1
5959,0.0,10.0,353,79,watching a concert,5163,1
16102,3.16,10.0,13,4,twisting balloons,14007,1
14149,0.0,10.0,99,32,blowing bubbles,12330,1
19212,0.0,10.0,80,26,water truck sprinkling water,16713,1
16608,0.0,7.66,57,17,scraping putty/cement,14443,1
6890,0.0,7.79,360,82,shaving head,5980,1
11078,0.0,10.0,105,36,using a massage gun,9659,1
398,0.0,9.98,343,72,plane taking off,322,1
19587,0.0,10.0,118,41,playing harmonica,17049,1
27471,0.0,10.0,359,81,singing,23922,1
8241,2.69,7.32,307,60,playing tennis,7158,1
19308,0.0,10.0,71,21,freeskating,16797,1
9273,0.0,10.0,55,15,deconstructing a building,8053,1
12755,0.0,10.0,57,17,scraping putty/cement,11114,1
679,0.0,10.0,56,16,mixing cement/concrete,566,1
16757,0.0,10.0,57,17,scraping putty/cement,14581,1
475,0.0,9.99,32,8,washing car ,388,1
10069,3.5,6.5,52,13,brushing teeth,8776,1
3587,0.0,10.0,352,78,performing traditional Chinese opera,3093,1
22559,0.0,10.0,37,10,laser engraving,19618,1
15547,0.0,10.0,69,20,auto racing,13544,1
7141,1.61,3.59,80,26,water truck sprinkling water,6202,1
17630,0.0,9.99,36,9,modifying car,15313,1
23798,0.0,10.0,358,80,performing a duet,20716,1
13536,4.09,10.0,398,85,setting off fireworks and firecrackers,11787,1
5051,3.5,6.5,105,36,using a massage gun,4369,1
24616,0.0,10.0,388,83,whistling,21441,1
3546,0.0,10.0,306,59,playing volleyball,3059,1
5103,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),4413,1
22351,0.0,10.0,131,43,practicing equestrianism,19427,1
14781,6.95,9.98,338,69,scratching on a cat scratching board,12874,1
27404,2.01,9.79,312,62,playing badminton,23867,1
12846,0.0,10.0,310,61,skateboarding,11199,1
20600,0.0,10.0,334,67,shooting with a slingshot,17912,1
8432,0.0,10.0,102,34,playing hulusi,7323,1
25492,0.0,10.0,360,82,shaving head,22192,1
27009,0.0,10.0,358,80,performing a duet,23518,1
4755,0.0,10.0,359,81,singing,4108,1
5961,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),5165,1
5929,0.0,10.0,352,78,performing traditional Chinese opera,5135,1
23290,0.0,10.0,12,3,carving with hand tools,20272,1
11009,0.0,10.0,312,62,playing badminton,9599,1
5336,1.21,10.0,105,36,using a massage gun,4605,1
13921,4.58,10.0,32,8,washing car ,12125,1
19249,0.0,10.0,306,59,playing volleyball,16747,1
19678,2.54,7.46,19,6,riding a motorcycle (excluding drifting),17129,1
3941,1.03,8.97,346,74,playing drum,3397,1
19069,0.0,10.0,116,40,train running,16584,1
15216,0.0,2.02,312,62,playing badminton,13250,1
27327,0.0,3.0,398,85,setting off fireworks and firecrackers,23792,1
9421,0.0,10.0,78,25,harvesting rice,8178,1
17938,0.0,10.0,306,59,playing volleyball,15595,1
3424,0.0,10.0,326,65,diving (sports),2959,1
26228,0.0,9.95,78,25,harvesting rice,22837,1
21368,0.0,10.0,12,3,carving with hand tools,18574,1
26499,2.8,10.0,37,10,laser engraving,23078,1
19632,0.0,10.0,71,21,freeskating,17091,1
27067,0.0,10.0,353,79,watching a concert,23574,1
11429,3.14,4.93,306,59,playing volleyball,9953,1
19517,0.0,10.0,32,8,washing car ,16989,1
1661,0.0,10.0,48,11,flying remote control drone,1389,1
24482,0.0,10.0,388,83,whistling,21324,1
3697,0.0,10.0,92,30,playing konghou,3188,1
25438,1.06,10.0,352,78,performing traditional Chinese opera,22150,1
12318,2.52,7.48,36,9,modifying car,10733,1
17008,0.0,10.0,343,72,plane taking off,14784,1
412,0.0,10.0,13,4,twisting balloons,333,1
24934,1.37,8.85,228,52,mowing a lawn,21723,1
8987,0.0,8.93,319,63,wrestling,7799,1
24121,0.0,10.0,5,1,playing bamboo flute ,21004,1
23893,0.0,10.0,12,3,carving with hand tools,20805,1
3388,0.0,4.85,342,71,feeding a cat,2924,1
24978,0.0,10.0,37,10,laser engraving,21759,1
5962,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),5166,1
25560,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),22256,1
7043,0.0,10.0,86,29,playing guzheng,6116,1
1665,0.0,10.0,358,80,performing a duet,1393,1
19179,2.73,10.0,36,9,modifying car,16685,1
26867,0.01,10.0,322,64,boxing,23394,1
20393,0.0,10.0,346,74,playing drum,17746,1
4259,0.0,10.0,359,81,singing,3675,1
27178,0.95,10.0,102,34,playing hulusi,23666,1
12085,0.0,10.0,241,57,moving with forklift,10516,1
9422,0.0,10.0,78,25,harvesting rice,8179,1
4305,0.0,10.0,241,57,moving with forklift,3717,1
17217,0.0,10.0,78,25,harvesting rice,14953,1
7153,7.96,9.97,145,45,baby drinking milk,6214,1
18181,0.0,10.0,343,72,plane taking off,15807,1
5682,0.0,10.0,5,1,playing bamboo flute ,4911,1
5773,0.0,9.96,102,34,playing hulusi,4994,1
25631,0.0,10.0,13,4,twisting balloons,22318,1
21801,0.0,10.0,312,62,playing badminton,18949,1
7546,0.0,5.31,105,36,using a massage gun,6572,1
3528,0.0,10.0,319,63,wrestling,3043,1
23835,0.0,10.0,352,78,performing traditional Chinese opera,20752,1
3095,0.0,4.15,228,52,mowing a lawn,2665,1
17804,0.0,10.0,80,26,water truck sprinkling water,15473,1
9847,0.0,10.0,343,72,plane taking off,8573,1
13416,2.64,4.61,338,69,scratching on a cat scratching board,11685,1
5754,0.0,10.0,19,6,riding a motorcycle (excluding drifting),4976,1
4105,0.0,10.0,131,43,practicing equestrianism,3530,1
4370,0.0,6.73,36,9,modifying car,3766,1
6789,6.01,10.0,99,32,blowing bubbles,5899,1
25859,0.0,10.0,359,81,singing,22517,1
11264,0.0,10.0,12,3,carving with hand tools,9806,1
14767,0.7,10.0,84,28,playing hang (instrument),12860,1
14365,0.0,10.0,71,21,freeskating,12513,1
20186,0.0,6.5,310,61,skateboarding,17575,1
9393,0.34,10.0,344,73,launching a racket,8160,1
11959,0.0,10.0,104,35,fingerboarding,10407,1
24940,0.84,9.16,54,14,cleaning carpet,21727,1
5461,6.27,9.27,203,51,using a sewing machine,4715,1
9308,0.0,10.0,343,72,plane taking off,8082,1
7419,3.91,10.0,398,85,setting off fireworks and firecrackers,6457,1
10804,2.7,7.3,322,64,boxing,9420,1
264,0.0,10.0,310,61,skateboarding,211,1
16362,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),14222,1
7438,0.0,10.0,148,46,piercing a balloon,6476,1
9446,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),8203,1
1974,0.0,10.0,4,0,playing flute ,1678,1
23524,0.65,10.0,349,77,playing suona,20478,1
15043,0.0,3.0,319,63,wrestling,13099,1
25007,0.19,9.1,151,47,harvesting crops by machines,21786,1
15199,1.7,7.71,310,61,skateboarding,13234,1
19380,0.0,10.0,310,61,skateboarding,16866,1
9027,0.0,10.0,71,21,freeskating,7835,1
23091,4.81,9.99,37,10,laser engraving,20095,1
4664,0.94,10.0,322,64,boxing,4029,1
13774,0.0,10.0,322,64,boxing,11999,1
20176,0.0,10.0,319,63,wrestling,17565,1
752,0.0,7.94,342,71,feeding a cat,635,1
6939,0.0,10.0,151,47,harvesting crops by machines,6023,1
26699,0.01,10.0,78,25,harvesting rice,23250,1
6870,0.0,10.0,164,48,jumping rope,5965,1
22346,3.34,6.65,105,36,using a massage gun,19423,1
25258,0.0,1.33,203,51,using a sewing machine,21993,1
18922,0.0,10.0,57,17,scraping putty/cement,16453,1
10537,0.0,10.0,398,85,setting off fireworks and firecrackers,9180,1
3845,4.22,10.0,120,42,playing melodica,3323,1
15650,2.33,7.67,326,65,diving (sports),13626,1
24745,0.0,10.0,105,36,using a massage gun,21552,1
7253,0.0,10.0,84,28,playing hang (instrument),6303,1
16947,0.71,10.0,54,14,cleaning carpet,14735,1
26922,0.0,2.77,57,17,scraping putty/cement,23438,1
8565,0.68,9.32,69,20,auto racing,7440,1
1907,0.0,10.0,310,61,skateboarding,1613,1
18211,0.0,10.0,12,3,carving with hand tools,15829,1
8024,0.0,10.0,57,17,scraping putty/cement,6976,1
18448,0.0,10.0,344,73,launching a racket,16032,1
26268,0.0,8.68,232,54,cleaning a washing machine,22868,1
19619,0.0,9.99,241,57,moving with forklift,17079,1
18011,0.0,10.0,359,81,singing,15656,1
17669,0.0,10.0,349,77,playing suona,15348,1
10500,0.0,10.0,54,14,cleaning carpet,9148,1
10550,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),9191,1
18744,0.0,8.1,342,71,feeding a cat,16289,1
27643,0.07,9.12,19,6,riding a motorcycle (excluding drifting),24067,1
7459,0.0,10.0,57,17,scraping putty/cement,6496,1
25249,0.0,10.0,37,10,laser engraving,21985,1
28006,0.07,10.0,344,73,launching a racket,24392,1
20468,3.72,10.0,32,8,washing car ,17807,1
23876,9.0,10.0,312,62,playing badminton,20791,1
26242,3.46,5.96,164,48,jumping rope,22850,1
17059,0.0,10.0,360,82,shaving head,14820,1
505,0.04,10.0,397,84,clubbing,417,1
17628,0.0,10.0,99,32,blowing bubbles,15311,1
2522,0.0,10.0,343,72,plane taking off,2150,1
13640,0.0,10.0,241,57,moving with forklift,11879,1
6244,0.0,10.0,307,60,playing tennis,5413,1
27098,0.0,10.0,102,34,playing hulusi,23602,1
22426,0.0,10.0,241,57,moving with forklift,19492,1
21258,0.0,10.0,310,61,skateboarding,18471,1
5052,0.0,10.0,241,57,moving with forklift,4370,1
13860,0.0,10.0,71,21,freeskating,12073,1
13944,0.0,10.0,4,0,playing flute ,12147,1
11535,1.0,9.99,106,37,playing djembe,10045,1
11239,4.57,7.98,310,61,skateboarding,9782,1
9934,0.0,10.0,71,21,freeskating,8659,1
21709,0.0,10.0,56,16,mixing cement/concrete,18865,1
26117,0.0,10.0,360,82,shaving head,22750,1
6640,0.0,10.0,388,83,whistling,5769,1
18731,0.0,10.0,76,23,feeding dogs,16276,1
27153,0.0,10.0,359,81,singing,23644,1
18270,0.0,10.0,57,17,scraping putty/cement,15880,1
15535,0.0,10.0,74,22,milking sheep,13533,1
17600,0.0,10.0,310,61,skateboarding,15283,1
24972,0.0,10.0,359,81,singing,21755,1
9218,0.0,10.0,13,4,twisting balloons,8016,1
6814,0.0,10.0,346,74,playing drum,5919,1
9783,0.0,10.0,74,22,milking sheep,8517,1
21204,0.0,5.31,13,4,twisting balloons,18423,1
5654,0.0,10.0,358,80,performing a duet,4883,1
22479,0.0,3.68,235,55,using a vacuum cleaner,19540,1
5286,1.8,10.0,164,48,jumping rope,4559,1
23423,3.58,6.42,56,16,mixing cement/concrete,20388,1
4063,0.0,9.21,19,6,riding a motorcycle (excluding drifting),3491,1
6375,0.0,10.0,307,60,playing tennis,5531,1
18758,4.54,9.62,13,4,twisting balloons,16303,1
9580,0.0,10.0,78,25,harvesting rice,8330,1
16783,3.59,10.0,36,9,modifying car,14602,1
18348,4.72,10.0,228,52,mowing a lawn,15947,1
23452,3.26,6.74,99,32,blowing bubbles,20414,1
11580,3.07,8.49,310,61,skateboarding,10083,1
12800,0.0,10.0,306,59,playing volleyball,11156,1
11846,4.41,10.0,333,66,practicing archery,10311,1
12760,0.85,9.16,397,84,clubbing,11119,1
13614,0.0,10.0,397,84,clubbing,11853,1
27642,3.5,6.5,148,46,piercing a balloon,24066,1
22215,3.57,10.0,71,21,freeskating,19317,1
4135,0.0,10.0,78,25,harvesting rice,3557,1
4526,1.06,10.0,32,8,washing car ,3894,1
8818,0.0,10.0,55,15,deconstructing a building,7661,1
10799,0.0,10.0,36,9,modifying car,9417,1
12809,2.81,10.0,228,52,mowing a lawn,11164,1
2203,0.0,7.46,151,47,harvesting crops by machines,1876,1
6784,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),5896,1
21514,0.0,6.72,232,54,cleaning a washing machine,18700,1
24436,5.31,10.0,93,31,playing guqin,21283,1
10934,0.0,6.9,116,40,train running,9530,1
24096,3.53,10.0,349,77,playing suona,20980,1
22940,0.33,9.66,32,8,washing car ,19964,1
10031,0.0,10.0,14,5,operating a remote control car (excluding drifting/racing),8740,1
161,0.0,10.0,13,4,twisting balloons,130,1
10950,0.0,10.0,5,1,playing bamboo flute ,9545,1
647,2.01,10.0,196,49,Playing the cello,541,1
27109,0.0,10.0,131,43,practicing equestrianism,23606,1
620,0.0,10.0,359,81,singing,516,1
11579,0.0,10.0,10,2,playing ukulele ,10082,1
18111,0.0,10.0,228,52,mowing a lawn,15748,1
11780,0.0,10.0,100,33,carving wood,10257,1
21211,3.68,10.0,398,85,setting off fireworks and firecrackers,18430,1
24889,0.0,10.0,359,81,singing,21684,1
19064,0.0,10.0,312,62,playing badminton,16579,1
21583,0.0,4.49,55,15,deconstructing a building,18763,1
12752,0.0,10.0,57,17,scraping putty/cement,11111,1
26078,1.51,8.49,240,56,laser beam welding,22719,1
17729,8.38,9.94,52,13,brushing teeth,15403,1
9241,0.18,10.0,37,10,laser engraving,8032,1
16985,0.0,10.0,131,43,practicing equestrianism,14762,1
9322,0.0,10.0,307,60,playing tennis,8096,1
19809,2.58,7.42,36,9,modifying car,17238,1
22782,0.0,10.0,120,42,playing melodica,19826,1
27654,2.98,10.0,76,23,feeding dogs,24076,1
7569,1.2,8.8,20,7,cutting with a circular saw,6594,1
13245,0.0,9.79,334,67,shooting with a slingshot,11532,1
1140,0.0,10.0,10,2,playing ukulele ,957,1
26008,1.54,5.59,240,56,laser beam welding,22653,1
3441,0.0,10.0,55,15,deconstructing a building,2976,1
4326,0.0,9.66,4,0,playing flute ,3731,1
1701,0.03,10.0,4,0,playing flute ,1426,1
6226,2.39,7.62,310,61,skateboarding,5397,1
8666,0.0,10.0,100,33,carving wood,7527,1
10460,0.0,10.0,310,61,skateboarding,9121,1
14884,0.0,10.0,398,85,setting off fireworks and firecrackers,12957,1
19361,0.0,10.0,341,70,panda eating bamboo,16848,1
20769,0.0,10.0,57,17,scraping putty/cement,18058,1
27181,0.0,10.0,102,34,playing hulusi,23669,1
10504,0.0,10.0,342,71,feeding a cat,9152,1
25029,0.0,2.49,360,82,shaving head,21807,1
15995,0.0,10.0,310,61,skateboarding,13916,1
7243,2.87,10.0,228,52,mowing a lawn,6295,1
1525,0.0,10.0,61,19,using a hammer,1294,1
27438,0.0,5.38,360,82,shaving head,23896,1
12091,0.0,10.0,352,78,performing traditional Chinese opera,10522,1
3501,0.0,10.0,145,45,baby drinking milk,3025,1
16047,0.0,10.0,80,26,water truck sprinkling water,13962,1
17179,0.0,10.0,326,65,diving (sports),14920,1
24387,0.0,10.0,322,64,boxing,21238,1
10021,0.0,10.0,359,81,singing,8731,1
8370,0.0,10.0,397,84,clubbing,7271,1
10584,3.09,7.97,398,85,setting off fireworks and firecrackers,9221,1
18376,0.0,10.0,360,82,shaving head,15975,1
18633,2.97,10.0,319,63,wrestling,16186,1
24086,0.0,9.99,358,80,performing a duet,20971,1
4461,0.0,10.0,358,80,performing a duet,3843,1
23804,0.0,10.0,57,17,scraping putty/cement,20722,1
10197,0.0,10.0,231,53,cleaning with a robot vacuum,8890,1
20705,0.0,10.0,131,43,practicing equestrianism,17999,1
4921,0.0,10.0,337,68,raining,4254,1
8174,2.46,10.0,99,32,blowing bubbles,7105,1
9369,0.0,10.0,305,58,playing table tennis,8137,1
26596,0.0,10.0,319,63,wrestling,23162,1
7298,0.0,10.0,4,0,playing flute ,6342,1
13126,0.0,10.0,319,63,wrestling,11437,1
12693,0.0,6.81,241,57,moving with forklift,11059,1
82,1.31,10.0,359,81,singing,72,1
4308,0.0,10.0,344,73,launching a racket,3720,1
7904,0.0,10.0,13,4,twisting balloons,6881,1
16454,0.0,3.0,36,9,modifying car,14303,1
1902,1.57,8.43,312,62,playing badminton,1609,1
25011,0.0,10.0,346,74,playing drum,21789,1
27474,0.0,10.0,108,38,playing fingerstyle guitar,23925,1
8338,0.0,10.0,12,3,carving with hand tools,7244,1
23788,2.6,7.41,333,66,practicing archery,20706,1
1906,0.0,10.0,310,61,skateboarding,1612,1
19396,0.0,10.0,310,61,skateboarding,16882,1
7215,0.0,4.75,338,69,scratching on a cat scratching board,6273,1
20289,0.0,3.0,398,85,setting off fireworks and firecrackers,17663,1
15641,0.0,3.0,49,12,drifting car,13619,1
3281,0.0,10.0,359,81,singing,2829,1
24906,0.23,9.77,341,70,panda eating bamboo,21698,1
21141,0.0,10.0,306,59,playing volleyball,18363,1
20605,0.01,10.0,106,37,playing djembe,17917,1
27766,0.0,3.0,334,67,shooting with a slingshot,24178,1
3991,0.55,9.45,360,82,shaving head,3432,1
4564,0.0,5.13,337,68,raining,3930,1
22800,0.0,6.49,333,66,practicing archery,19842,1
16269,0.0,10.0,398,85,setting off fireworks and firecrackers,14155,1
15561,0.01,10.0,113,39,meowing,13558,1
12869,1.31,8.69,231,53,cleaning with a robot vacuum,11216,1
27640,3.41,10.0,74,22,milking sheep,24064,1
4258,0.0,10.0,359,81,singing,3674,1
10363,2.42,7.58,333,66,practicing archery,9033,1
22641,0.0,10.0,341,70,panda eating bamboo,19693,1
10719,3.09,10.0,228,52,mowing a lawn,9341,1
1658,4.45,10.0,48,11,flying remote control drone,1386,1
11491,1.37,10.0,36,9,modifying car,10010,1
20254,0.0,10.0,131,43,practicing equestrianism,17628,1
9952,0.0,3.0,78,25,harvesting rice,8675,1
27318,0.0,10.0,352,78,performing traditional Chinese opera,23783,1
4381,0.0,5.23,228,52,mowing a lawn,3777,1
16663,1.64,10.0,54,14,cleaning carpet,14495,1
14057,0.0,10.0,352,78,performing traditional Chinese opera,12250,1
15066,0.0,4.81,232,54,cleaning a washing machine,13112,1
10844,0.0,10.0,100,33,carving wood,9451,1
24903,0.02,2.91,312,62,playing badminton,21696,1
13298,0.0,10.0,344,73,launching a racket,11581,1
27447,0.0,10.0,148,46,piercing a balloon,23905,1
631,0.98,10.0,84,28,playing hang (instrument),525,1
27289,0.0,10.0,359,81,singing,23755,1
19623,0.0,10.0,343,72,plane taking off,17083,1
6921,3.29,10.0,151,47,harvesting crops by machines,6007,1
9165,3.43,10.0,310,61,skateboarding,7964,1
4050,0.0,3.42,312,62,playing badminton,3479,1
9851,0.0,10.0,55,15,deconstructing a building,8577,1
26823,1.72,5.93,240,56,laser beam welding,23355,1
2828,0.93,9.06,333,66,practicing archery,2430,1
25528,4.26,10.0,344,73,launching a racket,22225,1
8445,0.0,10.0,199,50,arc welding,7335,1
19177,0.0,10.0,344,73,launching a racket,16683,1
18946,0.0,10.0,360,82,shaving head,16477,1
14282,1.74,10.0,32,8,washing car ,12449,1
5952,0.0,10.0,133,44,tap dancing,5156,1
20582,0.0,10.0,56,16,mixing cement/concrete,17895,1
22399,0.0,10.0,397,84,clubbing,19470,1
7089,3.29,10.0,13,4,twisting balloons,6155,1
2255,0.0,10.0,342,71,feeding a cat,1923,1
5370,3.26,9.23,203,51,using a sewing machine,4636,1
11162,0.0,10.0,310,61,skateboarding,9728,1
5220,0.0,9.97,388,83,whistling,4510,1
6911,3.73,6.26,52,13,brushing teeth,5997,1
19378,0.0,10.0,322,64,boxing,16864,1
6234,0.67,10.0,13,4,twisting balloons,5403,1
2636,0.0,9.57,106,37,playing djembe,2255,1
